
System configuration: lcpu=12 mem=6144MB ent=2.00

   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  3   0   0     815951      26171  1174   324     0     0     0      0  2178 105620  6710 46 27 27  0  2.03 101.3 00:00:10
  5   0   0     824824      29340   720   405     0     0     0      0  1057  79504  4643 60 18 22  0  2.53 126.6 00:00:20
  2   0   0     813945      40576   464   544     0     0     0      0  1504 166823  3746 45 22 33  0  2.30 115.0 00:00:30
  1   0   0     814156      41496   480   109     0     0     0      0  2081  23588  4345 22  8 70  0  0.99  49.4 00:00:40
  1   1   0     807243      46516   198    31     0     0     0      0   626  15514  1691 19  3 79  0  0.69  34.5 00:00:50
  1   0   0     812819      39349   172    66     0     0     0      0  1200  10761  2767  5  4 92  0  0.28  13.8 00:01:00
  2   1   0     820078       6590  3997    36     0     0  1126   2589  1095  19148  2659  8  4 86  1  0.38  19.1 00:01:10
  2   0   0     807499      18915     0   148     0     0     0      0   319   3587   841  1  2 97  0  0.11   5.4 00:01:20
  1   0   0     807498      17453     1   145     0     0     0      0  1625   4329  3558  1  3 95  0  0.18   8.9 00:01:30
  1   0   0     807262      17531     1    15     0     0     0      0   181   3903   673  1  1 98  0  0.07   3.6 00:01:40
  2   0   0     807294      16824    53    19     0     0     0      0  1237   3783  2840  1  3 96  0  0.16   7.8 00:01:50
  1   0   0     806972      17089     0     5     0     0     0      0   514   4013  1354  1  2 97  0  0.10   5.1 00:02:00
  2   0   0     807244      16535    19    17     0     0     0      0   460   8737  1293  3  2 95  0  0.17   8.4 00:02:10
  2   0   0     807245      15773     0    81     0     0     0      0  1511   3574  3079  1  3 96  0  0.16   8.2 00:02:20
  1   0   0     807245      14678     0   110     0     0     0      0   289   4053   881  1  1 98  0  0.09   4.3 00:02:30
  1   0   0     807245      14530     0    15     0     0     0      0   796   4175  1910  1  2 97  0  0.11   5.7 00:02:40
  1   0   0     807245      14412     0    11     0     0     0      0  1016   3663  2308  1  2 97  0  0.12   6.2 00:02:50
  1   0   0     807261      14374     0     2     0     0     0      0    55   3941   435  1  1 98  0  0.07   3.3 00:03:00
  5   0   0     807261      14025     0    35     0     0     0      0  1742   6450  3894  2  4 94  0  0.22  10.9 00:03:10
  1   0   0     807284      11982     0   206     0     0     0      0   356   3571   904  1  2 98  0  0.09   4.3 00:03:20
   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  1   0   0     807284      11289     0    69     0     0     0      0   848   4025  2063  1  2 97  0  0.12   6.1 00:03:30
  1   1   0     807284      10611     0    68     0     0     0      0  1312   3943  2898  1  3 96  0  0.15   7.5 00:03:40
  1   0   0     807284      10521     0     9     0     0     0      0   381   3520  1131  1  1 98  0  0.08   3.9 00:03:50
  2   0   0     808943       6430     0   529     0     0   291    292  1745   6144  3687  1  4 94  0  0.21  10.5 00:04:00
  1   0   0     807285       7840     0    43     0     0    12     12   400   4655  1149  1  2 97  0  0.11   5.3 00:04:10
  0   0   0     807285       6615     0   245     0     0   116    116   689   3600  1543  1  2 97  0  0.11   5.3 00:04:20
  1   1   0     807285       6863     0   178     0     0   203    205  1852   4153  4037  1  4 95  0  0.19   9.7 00:04:30
  1   0   0     807285       7225     0    11     0     0    47     47   146   4015   567  1  1 98  0  0.07   3.6 00:04:40
  2   0   0     807285       6598     0   230     0     0   167    168  1895   3158  4070  1  4 95  0  0.18   9.0 00:04:50
  5   1   0     808299       7229    11   210     0     0   384    386   331   7370   921  2  2 96  0  0.13   6.5 00:05:00
  1   0   0     807456       7789     2    27     0     0     0      0   712  13183  1848  5  4 92  0  0.28  13.8 00:05:10
  1   0   0     807028       6541     0   214     0     0    38     38  1548   3451  3366  1  3 95  0  0.19   9.5 00:05:20
  1   0   0     808401       9141    44    58     0     0   203    203   535  90696  1564  4  5 91  0  0.30  14.9 00:05:30
  2   1   0     807006       9901   273   133     0     0    79     79  1639  56050  4043  7  8 85  0  0.50  24.9 00:05:40
  1   0   0     807006       7916     3   199     0     0     0      0   845   3617  1974  1  2 97  0  0.12   5.8 00:05:50
  3   0   0     806648       8200     7     6     0     0     0      0   215   5546   752  1  1 97  0  0.09   4.7 00:06:00
  2   0   0     807172       9483    18   365     0     0     0      0  1745   6624  3775  1  4 94  0  0.22  10.9 00:06:10
  3   0   0     807172      12313     0    68     0     0     0      0   195   3685   639  1  1 98  0  0.08   3.8 00:06:20
  0   0   0     807172      29945     0   216     0     0     0      0  1669   4031  3778  1  4 95  0  0.18   9.0 00:06:30
  1   0   0     807176      27094    10   366     0     0     0      0   737   3980  1712  1  2 97  0  0.12   6.0 00:06:40
   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  2   0   0     807176      28846     0    27     0     0     0      0   604   3484  1579  1  2 97  0  0.09   4.7 00:06:50
  2   0   0     807431      31436    85   668     0     0     0      0  2001   4473  4162  1  4 94  0  0.21  10.5 00:07:00
