
System configuration: lcpu=12 mem=6144MB ent=2.00

   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  3   1   0     816408       6855  1650   184     0     0   457    458  2058   7302  4489  8  6 83  3  0.47  23.3 12:44:27
  1   1   0     816494      15061  1984    39     0     0     0      0   879   7432  2231  8  3 85  4  0.39  19.4 12:44:37
  1   1   0     816497      17178  1742   139     0     0     0      0  2968   6378  6263  8  6 83  3  0.49  24.5 12:44:47
  1   1   0     816492      20054  1776    14     0     0     0      0   580   6806  1637  8  2 85  4  0.36  17.9 12:44:57
  3   1   0     811667      23412  1531    71     0     0     0      0  2034  10663  3961  7  6 84  3  0.43  21.4 12:45:07
  4   1   0     811695      23463  1056    84     0     0     0      0  1351   5150  3069  5  4 89  2  0.32  16.0 12:45:18
  2   1   0     811716      20675  1152   310     0     0     0      0  1164   5493  2611  6  4 87  4  0.33  16.5 12:45:27
  1   1   0     811750      21410  1267    66     0     0     0      0  2014   6691  4414  5  5 88  2  0.36  18.1 12:45:38
  3   1   0     811760       6686  1223  1865     0     0   360    368  2226   5590  4346  5  6 85  3  0.42  21.1 12:45:48
  1   1   0     811886       7347  3173  1494     0     0  1500   1513  1458   9656  3212 14  6 79  1  0.65  32.5 12:45:58
  3   1   0     812258       8388  1593    70     0     0   283    283  2766  10044  5421  7  7 83  2  0.51  25.6 12:46:08
  2   1   0     812282      11787  1737    80     0     0   465    470   675   7672  1868  9  3 84  4  0.41  20.5 12:46:18
  1   1   0     807353       8941   167   894     0     0     0      0  1784   5808  3862  2  5 93  0  0.23  11.6 12:46:28
  1   0   0     807109       7944     3   555     0     0   309    310  1649   4419  3653  1  4 95  0  0.21  10.7 12:46:38
  1   0   0     807180       6860     1   242     0     0    90     91   818   4036  2027  1  2 96  0  0.13   6.3 12:46:48
  0   0   0     806760       7761     0    39     0     0    64     64   896   4205  2141  1  2 97  0  0.12   6.2 12:46:58
  1   0   0     806742       8241    75    58     0     0    64     64  1424   6516  3200  2  4 94  0  0.21  10.7 12:47:08
  6   0   0     806741       6904     0   162     0     0     0      0   366   3174  1005  1  2 97  0  0.09   4.7 12:47:18
  2   1   0     815195       6873  1789   343     0     0  1272   1278  2809   7747  6009 13  7 79  1  0.67  33.4 12:47:28
  1   1   0     806740      15175   726    60     0     0   129    139   690   5267  1880  8  3 89  1  0.35  17.7 12:47:38
   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  1   0   0     806739      12138    63   322     0     0     0      0  1242   3859  2778  1  3 96  0  0.17   8.4 12:47:48
  1   0   0     806739      12360     8    66     0     0     0      0  1529   4692  3428  1  3 96  0  0.17   8.4 12:47:58
  1   0   0     806889       6788   209  1010     0     0   348    380   932   7541  2084  3  4 93  0  0.22  11.1 12:48:08
  1   1   0     806898      12856    16    92     0     0   566    572  1951   4909  4174  2  4 93  0  0.24  12.1 12:48:18
  1   0   0     806914      12753     8   170     0     0     0      0  1001   4248  2322  1  3 96  0  0.15   7.4 12:48:28
  1   0   0     806913      12757    11    58     0     0     0      0   685   4160  1708  1  2 97  0  0.12   6.1 12:48:38
  1   1   0     806880      12445   112   189     0     0     0      0  2166   3654  4695  1  4 94  0  0.22  10.9 12:48:48
  1   0   0     806575      13296   119    34     0     0     0      0   295   3967   952  1  1 98  0  0.09   4.4 12:48:58
  2   1   0     811402      10321   923    64     0     0   212    212  1961   9020  4273  5  6 89  0  0.37  18.7 12:49:08
  2   0   0     806588      14141   343    72     0     0     0      0  1004   4842  2403  2  3 95  0  0.20  10.1 12:49:18
  1   1   0     806588      12513   120   174     0     0     0      0   922   3941  2259  1  3 96  0  0.13   6.7 12:49:28
  1   0   0     806588      13083     2    70     0     0     0      0  1350   3870  3056  1  3 96  0  0.16   8.2 12:49:38
  1   1   0     806620      13633     0   319     0     0     0      0  1586   3870  3495  1  4 95  0  0.19   9.7 12:49:48
  1   0   0     806620      13421     0    38     0     0     0      0   494   3904  1348  1  2 97  0  0.10   5.1 12:49:58
  3   0   0     806324      14308   177    95     0     0     0      0  1435   8947  3392  3  5 92  0  0.27  13.3 12:50:08
  2   0   0     806326      13998     0    75     0     0     0      0  1442   4113  3254  1  3 96  0  0.17   8.7 12:50:18
  3   0   0     807338      11728    58   155     0     0     0      0   892   6548  2163  2  3 95  0  0.17   8.6 12:50:28
  1   0   0     806406      10240   208   112     0     0     0      0  1333  12989  3021  3  5 93  0  0.26  13.0 12:50:38
  1   0   0     806408       9403     1   143     0     0     0      0  1696   4029  3782  1  4 95  0  0.19   9.7 12:50:48
  1   0   0     806410       8912     0    74     0     0     0      0   557   4506  1483  1  2 97  0  0.12   5.8 12:50:58
   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  1   0   0     807087       7747     3   139     0     0     0      0   707   7688  1759  2  3 95  0  0.18   8.9 12:51:08
  2   1   0     806880      11182   223   158     0     0   451    453  2289   4822  4904  2  5 92  0  0.29  14.5 12:51:18
