
System configuration: lcpu=12 mem=6144MB ent=2.00

   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  4   1   0     830473       6944  2072   379     0     0  1650   1656  1867  72432  6050 36 40 24  0  2.50 124.8 00:00:10
  6   1   0     837246       8955  1483   525     0     0    25     25  2737 123679  9210 48 34 18  1  2.73 136.5 00:00:20
  4   0   0     826296      28317   708   564     0     0   415    414  1402 174091  3832 37 40 23  0  2.51 125.6 00:00:30
  2   1   0     826378      26259   567   215     0     0     0      0  2967  31778  6608 25 37 38  0  1.83  91.3 00:00:40
  3   0   0     828580      15547  1137    58     0     0     0      0   907  27896  2374 27 32 41  0  1.84  91.8 00:00:50
  2   1   0     823615      18076   404    29     0     0     0      0   444  22487  1729 15 29 56  0  1.32  65.9 00:01:00
  4   1   0     819520      25218  5052   102     0     0  3017   5361  2767  32510  7033 15 35 49  1  1.46  72.8 00:01:10
  4   2   0     819743      33543   281   269     0     0     0      0   613  13383  1862  5 30 65  0  1.07  53.7 00:01:20
  3   0   0     819757      53687   165   240     0     0     0      0  1720  13803  4216  5 31 64  0  1.11  55.5 00:01:30
  3   1   0     819742      49710   262   551     0     0     0      0  1143  14234  2758  5 31 64  0  1.10  55.0 00:01:40
  3   1   0     819742      49510   339    39     0     0     0      0   573  13466  1747  5 30 65  0  1.07  53.5 00:01:50
  4   1   0     819870      48065   415    46     0     0     0      0  1938  13655  4609  5 31 64  0  1.12  56.1 00:02:00
  3   0   0     819728      43027   354   402     0     0     0      0   668  16494  1949  6 30 64  0  1.10  54.8 00:02:10
  2   0   0     819818      40800   151   222     0     0     0      0  1585  12982  3916  5 31 64  0  1.10  54.8 00:02:20
  2   0   0     819498      36804   152   422     0     0     0      0  1168  13830  3071  5 31 65  0  1.10  55.0 00:02:30
  2   0   0     819489      35911   161    76     0     0     0      0   460  14740  1516  5 30 65  0  1.07  53.5 00:02:40
  2   0   0     819466      35546   157    34     0     0     0      0  1961  13277  4856  5 31 64  0  1.12  56.0 00:02:50
  3   0   0     819548      35268   163    25     0     0     0      0   350  14562  1403  5 30 65  0  1.07  53.3 00:03:00
  2   0   0     819466      34755   148    33     0     0     0      0  1495  16158  3687  5 30 64  0  1.11  55.5 00:03:10
  3   0   0     819514      32773   156   196     0     0     0      0  1086  13538  2935  5 30 65  0  1.09  54.6 00:03:20
   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  4   0   0     819565      32169   169    49     0     0     0      0   502  14962  1731  5 30 65  0  1.07  53.6 00:03:30
  2   0   0     819836      30819   165   163     0     0     0      0  2210  14137  5147  5 32 63  0  1.14  57.0 00:03:40
  2   0   0     819568      32217   166    29     0     0     0      0   414  14327  1517  5 30 66  0  1.06  52.9 00:03:50
  3   1   0     821166      30494   157    52     0     0     0      0  1273  16126  3339  5 31 64  0  1.11  55.3 00:04:00
  3   0   0     819497      31890   154    19     0     0     0      0  1109  14797  2921  5 30 65  0  1.08  54.1 00:04:10
  3   1   0     819526      23469   153   836     0     0     0      0   746  13557  1922  7 28 65  0  1.08  54.1 00:04:20
  2   0   0     819603      22995   159    32     0     0     0      0  1900  14949  4620  5 31 64  0  1.12  56.0 00:04:30
  2   0   0     819552      22699   164    44     0     0     0      0   560  14863  1741  5 30 65  0  1.07  53.7 00:04:40
  3   0   0     819524      22006   158   108     0     0     0      0  1729  13703  4129  4 31 64  0  1.10  55.0 00:04:50
  4   1   0     819971      21826   172   125     0     0     0      0   894  17210  2623  5 30 64  0  1.10  54.8 00:05:00
  4   1   0     819610      20551   161   160     0     0     0      0   507  18441  1721  6 30 63  0  1.13  56.3 00:05:10
  3   1   0     820663      22821   577    80     0     0     0      0  2328  22938  5657  7 33 59  1  1.27  63.6 00:05:20
  4   0   0     818129      25090   163    41     0     0     0      0   504  14690  1745  5 30 65  0  1.07  53.4 00:05:30
  3   1   0     818122      25815   162   135     0     0     0      0  1309  14462  3292  4 31 64  0  1.10  55.2 00:05:40
  2   0   0     818203      25559   167    64     0     0     0      0  1303  14311  3402  5 31 65  0  1.10  55.2 00:05:50
  1   0   0     818250      26752   165    18     0     0     0      0   296  15495  1265  5 30 65  0  1.07  53.3 00:06:00
  3   1   0     818276      32434   151    38     0     0     0      0  1939  15620  4750  5 32 63  0  1.14  56.9 00:06:10
  2   0   0     818354      31739   160    96     0     0     0      0   570  13769  1727  5 30 65  0  1.08  53.9 00:06:21
  2   0   0     818228      31401   158    80     0     0     0      0  1007  14748  2709  5 31 64  0  1.09  54.7 00:06:31
  3   1   0     818228      30858   153   149     0     0     0      0  1880  13814  4407  5 32 63  0  1.14  56.8 00:06:41
   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  3   1   0     818228      27355   161   381     0     0     0      0   341  13669  1294  5 30 65  0  1.07  53.3 00:06:51
  3   1   0     819895      25698   158    39     0     0     0      0   985  15946  2693  5 31 64  0  1.11  55.4 00:07:01
  2   0   0     818219      27107   156    51     0     0     0      0  1311  14967  3429  5 31 64  0  1.12  56.0 00:07:11
  2   0   0     818916      25937   162    76     0     0     0      0   739  14181  2122  5 30 65  0  1.08  54.2 00:07:21
  2   0   0     818221      26179   159    71     0     0     0      0  1733  14241  4263  4 31 64  0  1.11  55.4 00:07:31
  3   0   0     818229      25890   161    52     0     0     0      0   833  14510  2284  5 31 65  0  1.09  54.7 00:07:41
  3   0   0     819076      24999   164    16     0     0     0      0   521  14405  1712  5 30 65  0  1.07  53.3 00:07:51
  3   0   0     818886      25030   165    54     0     0     0      0  1900  16853  4579  5 32 63  0  1.13  56.7 00:08:01
