
System configuration: lcpu=12 mem=6144MB ent=2.00

   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  3   1   0     808761      12948  1474   394     0     0    64     64  1034  68286  4210 38 26 36  0  1.85  92.4 00:00:10
  4   0   0     821942       6728   536   421     0     0   219    220  1732 138754  6133 48 24 27  0  2.20 109.8 00:00:20
  3   0   0     811570      22768   483   434     0     0   271    271  1807 131637  4345 52 19 29  0  2.37 118.3 00:00:30
  2   1   0     811932      21694   528   106     0     0     0      0  1137  25728  2487 33  7 60  0  1.27  63.5 00:00:40
  2   1   0     812735      20607   203    42     0     0     0      0  2026  18413  4078 21  7 73  0  0.90  44.8 00:00:50
  2   0   0     805616      27786   174     5     0     0     0      0   203  13907   776 15  2 83  0  0.53  26.5 00:01:00
  1   0   0     809781      22280    92    85     0     0     0      0   650   9587  1699  4  3 93  0  0.24  12.2 00:01:10
  1   1   0     817975       6489  4584   139     0     0  3410   4709  2187  17692  4758  8  6 85  1  0.44  22.1 00:01:20
  2   1   0     805433      20628     1   320     0     0     0      0   338   4424   898  1  2 97  0  0.12   6.1 00:01:30
  2   0   0     805433      20593     0    21     0     0     0      0  1426   4112  3271  1  3 96  0  0.16   8.0 00:01:40
  1   0   0     805465      26268     0    23     0     0     0      0   302   3470   928  1  1 98  0  0.08   4.0 00:01:50
  2   0   0     805465      34357     0    17     0     0     0      0   582   4113  1451  1  2 97  0  0.10   5.0 00:02:00
  2   1   0     805215      47843    71   400     0     0     0      0  1421   6632  3085  2  4 94  0  0.21  10.7 00:02:10
  2   0   0     805216      52304     8    94     0     0     0      0   580   3345  1469  1  2 97  0  0.10   4.8 00:02:20
  1   0   0     805216      48569    26   412     0     0     0      0  1570   3825  3347  1  4 95  0  0.18   8.8 00:02:30
  1   0   0     805200      48442    60     8     0     0     0      0   318   4417  1035  1  1 98  0  0.09   4.5 00:02:40
  1   0   0     805200      48781    27     7     0     0     0      0   269   3299   839  1  1 98  0  0.07   3.5 00:02:50
  1   0   0     806861      47106   309    32     0     0     0      0  1562   5294  3456  1  4 95  0  0.20   9.9 00:03:00
