
System configuration: lcpu=12 mem=6144MB ent=2.00

   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  5   0   0     828952      41570  1948   328     0     0     0      0  1407  76248  5363 29 49 22  0  2.68 133.9 00:00:10
  6   2   0     839869      36812  1109   431     0     0     0      0  2402 130364  8740 43 42 15  0  2.86 143.0 00:00:20
  6   0   0     839597      32916   860   475     0     0     0      0   993 175723  3356 29 49 21  0  2.75 137.5 00:00:30
  3   0   0     829284      49373   806   147     0     0     0      0  2633  51295  6393 26 47 27  0  2.54 127.2 00:00:40
  3   0   0     829386      49778   442    34     0     0     0      0   841  33778  2576 22 49 30  0  2.33 116.6 00:00:50
  3   0   0     824103      52543   665    13     0     0     0      0   592  38994  2277 25 48 28  0  2.27 113.5 00:01:00
  3   1   0     822195      52213   456    55     0     0     0      0  1545  24852  4256 11 56 33  0  2.05 102.6 00:01:10
  4   1   0     834885       5986  4455   128     0     0   628    628  1251  38831  3698 20 50 29  1  2.15 107.5 00:01:20
  3   1   0     835175       6198   439   266     0     0   471    472  1511  25854  4322 11 56 33  0  2.06 102.8 00:01:30
  3   0   0     822373      19284   501     9     0     0   150    150   507  23593  2082 15 52 34  0  2.05 102.5 00:01:40
  2   0   0     822528      18986   327    18     0     0     0      0   215  24074  1448 11 56 34  0  2.01 100.3 00:01:50
  4   0   0     821993      33869   380    27     0     0     0      0  2036  26149  5230 10 56 33  0  2.09 104.3 00:02:00
  4   1   0     822394      47623   434    17     0     0     0      0   406  25722  1773 12 54 34  0  2.02 101.0 00:02:10
  3   0   0     822446      50031   619    29     0     0     0      0  1639  22718  4330 12 55 33  0  2.03 101.6 00:02:20
  3   1   0     822380      52427   334   138     0     0     0      0   539  25261  2225 10 57 33  0  2.04 102.0 00:02:30
  2   1   0     822392      56861   336     7     0     0     0      0   394  25248  1920 10 56 34  0  2.04 101.8 00:02:40
  3   1   0     822445      57230   345    12     0     0     0      0  1606  24842  4332  9 57 34  0  2.06 102.8 00:02:50
  3   1   0     822804      57933   352    22     0     0     0      0   421  25243  1948 10 56 34  0  2.01 100.6 00:03:00
  3   1   0     822474      60837   378     8     0     0     0      0  1147  26519  3425 10 57 33  0  2.01 100.5 00:03:10
  3   0   0     822457      57293   334   388     0     0     0      0  1300  24870  3699  9 57 33  0  2.06 103.0 00:03:20
   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  3   0   0     822419      57212   349    34     0     0     0      0   152  25352  1365 10 56 34  0  2.02 100.8 00:03:30
  3   0   0     822387      56977   333    51     0     0     0      0  1721  25006  4694  9 57 34  0  2.07 103.3 00:03:40
  3   1   0     822431      56880   353     4     0     0     0      0   135  24735  1273 10 56 34  0  1.99  99.7 00:03:50
  3   1   0     823787      56741   402    21     0     0     0      0  1217  25865  3619 10 57 33  0  2.02 100.9 00:04:00
  2   0   0     822482      56598   493    35     0     0     0      0  1230  25696  3590 10 57 33  0  2.01 100.5 00:04:10
  3   0   0     822442      54558   355   219     0     0     0      0   738  24555  2423 10 57 34  0  2.02 100.8 00:04:20
  3   0   0     822372      55001   344    18     0     0     0      0  1692  24753  4513  9 57 33  0  2.02 101.2 00:04:30
  3   0   0     822395      55604   496    48     0     0     0      0   894  24880  2976  9 57 33  0  2.00 100.1 00:04:40
  3   1   0     822379      56488   455    18     0     0     0      0   984  24180  2984 10 57 34  0  2.01 100.3 00:04:50
  2   1   0     822804      54672   567     7     0     0     0      0  1085  25323  3331 10 57 33  0  2.00  99.8 00:05:00
  4   2   0     822429      56504  1082     9     0     0     0      0   748  25192  3007  9 52 38  0  1.87  93.6 00:05:10
  3   1   0     822471      55196   724    42     0     0     0      0  2309  29907  5835 12 53 35  0  1.88  93.9 00:05:20
  3   1   0     822442      54127   451    19     0     0     0      0   252  25820  1558 10 56 34  0  2.04 101.8 00:05:31
  3   0   0     822482      50825   354   264     0     0     0      0  1107  24727  3311 10 56 33  0  2.04 102.0 00:05:41
  4   1   0     822561      49641   367    13     0     0     0      0   996  24774  3111 11 55 34  0  2.06 102.9 00:05:51
  3   1   0     824222      46986   444     3     0     0     0      0   386  26782  1880 11 55 34  0  2.03 101.4 00:06:01
