
System configuration: type=Shared mode=Uncapped smt=4 lcpu=12 mem=6144MB psize=48 ent=2.00 

%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
  1.0   3.8    0.2   95.0  0.20   9.8    5.0  3384     6   101   0.55 00:04:30    
  1.0   1.0    0.0   98.0  0.07   3.5    4.0   523     2   101   0.57 00:04:40    
  0.9   3.6    0.1   95.4  0.18   8.9    4.9  3258     9   101   0.55 00:04:50    
  1.5   2.1    0.0   96.4  0.12   6.2    4.3   829     3   101   0.57 00:05:00    
  5.0   3.6    0.1   91.4  0.28  14.1    5.4  1451     7   101   0.57 00:05:10    
  1.0   3.6    0.0   95.4  0.19   9.5    4.5  2976     8   101   0.55 00:05:20    
  4.0   4.9    0.1   91.0  0.29  14.3    6.1  1129     6   101   0.58 00:05:30    
  6.6   8.7    0.3   84.3  0.51  25.4    6.3  3156    18   101   0.57 00:05:40    
  0.9   2.2    0.1   96.9  0.12   6.0    4.8  1719     6   101   0.55 00:05:50    
  1.1   1.1    0.0   97.7  0.08   3.9    4.1   591     1   101   0.57 00:06:00    
  1.7   4.4    0.1   93.8  0.23  11.7    5.7  3188     7   101   0.56 00:06:10    
  0.9   1.3    0.0   97.8  0.08   3.8    3.8   603     1   101   0.57 00:06:20    
  1.0   3.6    0.2   95.3  0.18   8.8    5.2  2840     7   101   0.55 00:06:30    
  1.0   2.3    0.0   96.7  0.12   6.2    4.5  1560     5   101   0.56 00:06:40    
  0.9   1.6    0.0   97.5  0.09   4.6    4.0  1203     2   101   0.56 00:06:50    
  1.0   4.5    0.2   94.3  0.21  10.6    5.5  3477    10   101   0.55 00:07:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.5   2.0    0.1   96.4  0.12   6.2    4.9   913     3   101   0.57 00:07:10    
  0.8   3.1    0.1   96.0  0.15   7.4    4.6  2320     7   101   0.55 00:07:20    
  1.1   3.0    0.1   95.9  0.15   7.7    4.7  2200     5   101   0.56 00:07:30    
  1.0   1.4    0.1   97.5  0.09   4.4    4.0   946     1   101   0.56 00:07:40    
  0.9   4.6    0.2   94.4  0.22  10.9    5.2  3834    12   101   0.55 00:07:50    
  1.5   1.7    0.1   96.7  0.11   5.6    4.4   785     2   101   0.57 00:08:00    
 10.7  10.8    0.1   78.5  0.69  34.6    7.7  2229    38   101   0.58 00:08:10    
  6.3  25.6    0.0   68.1  1.01  50.3    9.8  2490    44   101   0.58 00:08:20    
  6.2  23.4    0.0   70.3  0.93  46.4    8.3  1243    24   101   0.58 00:08:30    
  6.5  27.4    0.1   66.0  1.08  53.8   10.0  3717    35   101   0.58 00:08:40    
  6.5  24.8    0.0   68.6  0.98  49.0    9.1  1107    22   101   0.58 00:08:50    
  6.7  25.7    0.1   67.5  1.02  51.1    9.2  2189    23   101   0.58 00:09:00    
  6.9  26.6    0.0   66.4  1.05  52.5    9.7  2289    35   101   0.58 00:09:10    
  6.5  24.9    0.0   68.6  0.98  49.0    8.8  1142    21   101   0.58 00:09:20    
  6.6  28.2    0.2   65.0  1.10  55.1   10.2  3496    43   101   0.58 00:09:30    
  6.6  24.6    0.0   68.8  0.98  48.8    8.5   997    20   101   0.58 00:09:40    
  6.5  25.5    0.1   67.9  1.00  50.2    9.1  1822    24   101   0.58 00:09:50    
  6.6  26.8    0.0   66.5  1.06  52.9    9.4  2825    34   101   0.58 00:10:00    
  9.3  25.1    0.0   65.5  1.05  52.5   10.1  1213    25   101   0.58 00:10:10    
  6.7  27.1    0.1   66.2  1.07  53.6    9.8  3192    33   101   0.58 00:10:20    
  7.6  24.8    0.1   67.5  1.01  50.5    9.0  1230    24   101   0.58 00:10:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.3  25.5    0.1   67.1  1.03  51.4    9.0  1905    18   101   0.58 00:10:40    
  6.9  26.6    0.0   66.4  1.06  53.0    9.3  2508    20   101   0.58 00:10:50    
  6.8  25.2    0.0   67.9  1.00  50.1    9.3  1379    10   101   0.58 00:11:00    
  6.9  25.4    0.0   67.7  1.02  51.1    9.4  3015    25   101   0.58 00:11:10    
  9.6  21.7    0.5   68.2  0.98  49.1    9.1  1190    13   101   0.58 00:11:20    
  8.9  22.4    0.6   68.0  0.98  49.2    9.0  1554    14   101   0.58 00:11:30    
  8.9  23.2    0.6   67.2  1.02  50.9    9.2  2436    16   101   0.58 00:11:40    
  8.9  21.5    0.7   68.9  0.95  47.4    8.3   889     5   101   0.58 00:11:50    
  9.1  23.3    0.7   66.9  1.03  51.4    9.0  2710    15   101   0.58 00:12:00    
  9.6  23.1    0.4   66.8  1.02  51.2    9.1   869    13   101   0.58 00:12:10    
 10.1  25.0    0.2   64.7  1.10  54.8    9.6  1281    12   101   0.58 00:12:20    
  7.8  19.7    0.3   72.2  0.87  43.5    9.0  2770    22   101   0.58 00:12:30    
  8.0   1.7    0.0   90.3  0.32  15.8    5.3  1120     4   101   0.58 00:12:40    
 10.7  18.3    0.8   70.1  0.93  46.7    9.3  2583    21   101   0.58 00:12:50    
  7.2  21.3    1.1   70.4  0.89  44.7    8.2  1422    11   101   0.58 00:13:00    
  7.6  23.4    0.7   68.3  0.97  48.3    8.2  1012    26   101   0.58 00:13:10    
  6.6  22.6    1.2   69.6  0.93  46.3    8.3  2797    27   101   0.58 00:13:20    
  7.0  20.8    1.2   71.1  0.86  43.2    7.9   878    11   101   0.58 00:13:30    
  7.0  23.5    0.9   68.6  0.96  48.2    8.8  2531    21   101   0.58 00:13:40    
  7.4  23.6    0.8   68.2  0.97  48.6    8.3  1530    15   101   0.58 00:13:50    
  7.3  21.7    0.9   70.1  0.90  45.2    8.2  1010    10   101   0.58 00:14:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  6.9  22.9    1.1   69.1  0.95  47.4    8.6  2834    22   101   0.58 00:14:10    
  6.8  21.9    1.0   70.3  0.90  44.9    7.9  1065    13   101   0.58 00:14:20    
  6.7  22.5    1.1   69.6  0.93  46.3    8.5  2571    19   101   0.58 00:14:30    
  7.3  22.9    0.8   69.0  0.94  47.1    8.5  1028    11   101   0.58 00:14:40    
  6.9  21.5    1.1   70.5  0.89  44.3    7.4   940    13   101   0.58 00:14:50    
  7.2  23.4    1.0   68.5  0.97  48.3    8.8  2870    20   101   0.58 00:15:00    
  7.8  24.1    1.0   67.1  1.00  50.1    9.5  2786    15   101   0.58 00:15:10    
 15.4  33.4    0.4   50.9  1.50  74.9   12.8  2689    44   101   0.58 00:15:20    
 21.8  43.0    0.1   35.1  2.13 106.4   16.4  2149    38   101   0.58 00:15:30    
  8.3  23.5    1.0   67.2  0.99  49.7    8.6  1050    13   101   0.58 00:15:40    
  6.6  23.7    0.9   68.8  0.96  48.1    9.0  2765    23   101   0.58 00:15:50    
  7.3  22.7    0.9   69.1  0.93  46.7    8.3  1003    19   101   0.58 00:16:00    
  7.2  22.4    1.0   69.4  0.93  46.5    8.4  1699    23   101   0.58 00:16:10    
  6.4  23.0    1.0   69.5  0.93  46.7    8.7  2505    28   101   0.58 00:16:20    
  6.6  21.4    1.2   70.8  0.88  43.8    7.8  1064    12   101   0.58 00:16:30    
  7.7  26.5    0.4   65.4  1.08  53.9    9.5  2693    22   101   0.58 00:16:40    
  6.7  20.8    1.1   71.4  0.86  42.8    7.8   720    12   101   0.58 00:16:50    
  7.1  23.2    1.0   68.7  0.95  47.6    8.8  2018    19   101   0.58 00:17:00    
  6.8  22.7    1.0   69.5  0.93  46.6    8.4  2013    15   101   0.58 00:17:10    
  6.8  22.2    1.0   70.0  0.90  45.2    7.8   952    13   101   0.58 00:17:20    
  6.6  23.7    1.0   68.6  0.97  48.3    8.6  2984    18   101   0.58 00:17:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  6.6  21.4    1.1   70.9  0.87  43.6    7.6   840     6   101   0.58 00:17:40    
  6.9  22.3    0.9   70.0  0.91  45.3    8.0  1107    10   101   0.58 00:17:50    
  7.2  23.8    0.9   68.0  0.99  49.3    9.1  2628    17   101   0.58 00:18:00    
  7.1  22.6    0.8   69.5  0.92  46.1    8.5   772    18   101   0.58 00:18:10    
  6.8  24.5    0.8   67.9  0.99  49.6    9.4  3006    39   101   0.58 00:18:20    
  7.0  22.6    0.9   69.4  0.93  46.4    8.0  1334    12   101   0.58 00:18:30    
  6.5  21.2    1.3   71.0  0.87  43.5    7.7  1467     9   101   0.58 00:18:40    
  6.4  22.1    1.2   70.3  0.91  45.3    8.1  2590    17   101   0.58 00:18:50    
  7.6  23.8    0.6   68.1  0.98  48.8    8.6  1048    16   101   0.58 00:19:00    
  6.9  22.7    1.0   69.4  0.94  46.9    8.4  2785    32   101   0.58 00:19:10    
  7.3  23.4    0.6   68.7  0.96  47.9    8.1  1102    16   101   0.58 00:19:20    
  6.7  22.0    1.0   70.3  0.90  44.8    7.9  1316    12   101   0.58 00:19:30    
  6.5  22.8    1.1   69.6  0.93  46.5    8.0  2610    15   101   0.58 00:19:40    
  7.0  22.0    0.9   70.2  0.90  45.1    8.1   943    11   101   0.58 00:19:50    
  6.9  23.0    1.0   69.1  0.95  47.4    9.0  2778    20   101   0.58 00:20:00    
  8.0  21.9    0.9   69.1  0.93  46.3    8.5  1023    10   101   0.58 00:20:10    
  7.0  22.9    0.7   69.4  0.93  46.6    8.1  1093    24   101   0.58 00:20:20    
  7.7  24.8    0.9   66.6  1.02  51.2    9.3  2979    25   101   0.58 00:20:30    
  7.6  22.3    1.0   69.1  0.93  46.5    8.2  1204    12   101   0.58 00:20:40    
  6.7  23.5    0.8   69.0  0.95  47.7    9.1  2426    22   101   0.58 00:20:50    
  6.9  21.0    1.1   71.1  0.88  43.8    8.3  1533    15   101   0.58 00:21:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.2  21.2    1.0   70.5  0.89  44.4    8.2   945    21   101   0.58 00:21:10    
  5.8  21.4    1.3   71.5  0.88  43.8    9.1  3528    22   101   0.58 00:21:20    
  6.5  21.4    1.2   71.0  0.87  43.6    8.0  1173    13   101   0.58 00:21:30    
  6.4  22.0    1.3   70.4  0.90  44.9    8.0  2398    15   101   0.58 00:21:40    
  7.5  21.8    1.1   69.6  0.92  45.9    8.4  1631    13   101   0.58 00:21:50    
  7.1  21.4    1.1   70.3  0.89  44.6    7.7  1085    10   101   0.58 00:22:00    
  6.6  22.9    1.1   69.4  0.94  47.0    8.3  2807    27   101   0.58 00:22:10    
  6.6  21.4    1.2   70.8  0.87  43.7    7.9  1143    20   101   0.58 00:22:20    
  6.8  25.0    0.8   67.4  0.99  49.4    9.6  2351    38   101   0.58 00:22:30    
  8.1  26.3    0.3   65.3  1.07  53.7    9.5  1718    22   101   0.58 00:22:40    
  7.4  23.4    0.6   68.6  0.96  47.8    8.7   768    13   101   0.58 00:22:50    
  6.7  22.7    1.2   69.4  0.94  46.8    9.1  2995    23   101   0.58 00:23:00    
  6.9  21.1    1.2   70.9  0.87  43.7    8.1   859    30   101   0.58 00:23:10    
  6.5  22.2    1.1   70.2  0.91  45.3    8.2  2102    30   101   0.58 00:23:20    
  6.8  23.5    0.9   68.8  0.95  47.7    8.9  1965    18   101   0.58 00:23:30    
  6.5  21.0    1.2   71.3  0.86  42.9    7.8   973     8   101   0.58 00:23:40    
  6.5  22.7    1.1   69.8  0.92  46.2    8.5  2685    20   101   0.58 00:23:50    
  6.6  21.1    1.2   71.1  0.86  43.2    8.0   927    12   101   0.58 00:24:00    
  7.3  22.3    0.9   69.5  0.93  46.3    8.4  1457    22   101   0.58 00:24:10    
  7.8  26.4    0.3   65.5  1.07  53.6    9.7  1869    20   101   0.58 00:24:20    
  6.9  22.6    1.0   69.5  0.92  46.1    8.1  1080    14   101   0.58 00:24:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  6.6  23.7    0.9   68.8  0.96  48.0    8.9  2844    21   101   0.58 00:24:40    
  6.7  21.7    1.0   70.6  0.88  44.1    7.6   718    11   101   0.58 00:24:50    
  7.2  22.3    0.9   69.6  0.92  46.1    8.4  1252    11   101   0.58 00:25:00    
  7.1  23.8    1.0   68.1  0.98  48.8    8.5  2446    20   101   0.58 00:25:10    
  6.8  22.4    0.9   69.9  0.91  45.6    8.3  1190    13   101   0.58 00:25:20    
  6.6  23.9    1.0   68.5  0.97  48.4    9.2  3132    22   101   0.58 00:25:30    
  6.8  22.0    1.0   70.2  0.90  45.1    7.9  1220    11   101   0.58 00:25:40    
  6.7  22.2    0.9   70.1  0.90  45.0    7.9   913    11   101   0.58 00:25:50    
  7.3  23.7    0.9   68.1  0.98  49.2    8.9  2723    12   101   0.58 00:26:00    
  7.1  22.2    0.9   69.8  0.91  45.6    8.2   894    19   101   0.58 00:26:10    
  6.7  24.1    0.9   68.3  0.97  48.7    8.8  2746    23   101   0.58 00:26:20    
  6.9  22.3    1.0   69.9  0.91  45.5    8.0   967    11   101   0.58 00:26:30    
  6.9  22.0    1.0   70.1  0.90  45.0    7.8   888     5   101   0.58 00:26:40    
  7.4  26.3    0.5   65.8  1.06  53.2    9.5  2674    18   101   0.58 00:26:50    
  8.4  26.3    0.2   65.0  1.08  53.9    9.6   919    14   101   0.58 00:27:00    
  7.4  24.7    0.7   67.2  1.01  50.7    9.0  2251    24   101   0.58 00:27:10    
  6.6  22.2    1.1   70.2  0.90  45.1    8.2  1457    14   101   0.58 00:27:20    
  6.5  21.7    1.1   70.7  0.88  44.1    8.2  1072    11   101   0.58 00:27:30    
  6.6  23.0    1.0   69.3  0.94  47.1    8.5  2662    15   101   0.58 00:27:40    
  6.5  21.1    1.1   71.3  0.86  42.9    7.8   732     6   101   0.58 00:27:50    
  6.4  22.6    1.2   69.8  0.92  45.9    7.9  2586    15   101   0.58 00:28:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  8.0  25.1    0.5   66.4  1.03  51.7    8.8  1326    28   101   0.58 00:28:10    
  6.9  22.3    1.0   69.8  0.91  45.6    7.8  1113    20   101   0.58 00:28:20    
  6.7  24.2    1.0   68.2  0.98  49.0    8.9  3069    15   101   0.58 00:28:30    
  6.6  21.5    1.1   70.9  0.87  43.7    7.9   795     4   101   0.58 00:28:40    
  6.6  22.5    1.0   69.9  0.91  45.7    8.6  1935    11   101   0.58 00:28:50    
  7.2  22.8    0.9   69.2  0.94  47.0    8.4  1633     9   101   0.58 00:29:00    
  6.8  22.0    1.0   70.2  0.90  44.9    8.1   963    11   101   0.58 00:29:10    
  6.5  23.4    1.0   69.1  0.95  47.4    8.5  2737    13   101   0.58 00:29:20    
  6.6  21.9    1.0   70.5  0.89  44.3    7.9  1033     8   101   0.58 00:29:30    
  6.7  22.7    0.9   69.7  0.92  46.2    8.3  1849     9   101   0.58 00:29:40    
  6.9  23.4    0.7   68.9  0.95  47.6    8.9  1549     8   101   0.58 00:29:50    
  9.5  26.2    0.2   64.1  1.09  54.6    9.6   904    12   101   0.58 00:30:00    
  7.5  25.8    0.6   66.0  1.05  52.7    9.8  2661    21   101   0.58 00:30:10    
  6.6  21.7    1.1   70.6  0.88  44.2    7.9  1089    19   101   0.58 00:30:20    
  7.8  23.7    1.0   67.6  0.98  49.0    8.7  2092    26   101   0.58 00:30:30    
  7.6  23.4    0.9   68.1  0.97  48.7    9.1  2291    25   101   0.58 00:30:40    
  6.8  21.8    1.0   70.5  0.89  44.5    7.8   934    12   101   0.58 00:30:50    
  6.9  23.4    0.9   68.8  0.96  48.1    8.5  2731    23   101   0.58 00:31:00    
  7.4  21.7    1.0   69.9  0.91  45.4    8.0   789    25   101   0.58 00:31:10    
  6.8  22.7    0.9   69.6  0.93  46.3    8.2  1591    35   101   0.58 00:31:20    
  6.7  23.4    1.0   68.8  0.96  47.8    8.4  2739    23   101   0.58 00:31:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  6.9  21.7    1.0   70.4  0.89  44.6    7.8  1054    13   101   0.58 00:31:40    
  7.6  26.1    0.5   65.8  1.06  53.0    9.8  2586    14   101   0.58 00:31:50    
  7.7  24.7    0.4   67.1  1.01  50.3    8.8   784     5   101   0.58 00:32:00    
  7.3  22.1    1.0   69.5  0.92  46.1    8.2  1294    14   101   0.58 00:32:10    
  6.5  22.7    1.0   69.7  0.93  46.4    8.3  2449    16   101   0.58 00:32:20    
  6.9  22.8    0.9   69.4  0.93  46.3    8.1  1021     7   101   0.58 00:32:30    
  7.1  25.2    0.7   67.0  1.02  51.2    9.2  3088    19   101   0.58 00:32:40    
  6.8  21.5    1.0   70.7  0.88  44.2    7.8   685     3   101   0.58 00:32:50    
  7.1  22.0    1.0   70.0  0.91  45.4    8.1  1294     8   101   0.58 00:33:00    
  6.7  23.4    1.0   68.9  0.96  47.8    8.7  2747    31   101   0.58 00:33:10    
  7.2  23.3    0.8   68.8  0.95  47.5    8.6  1170    44   101   0.58 00:33:20    
  6.6  24.0    1.0   68.3  0.97  48.6    8.8  2891    20   101   0.58 00:33:30    
  7.1  22.9    0.8   69.1  0.94  46.9    8.5  1097    13   101   0.58 00:33:40    
  6.8  22.2    0.9   70.0  0.91  45.3    7.8  1159     6   101   0.58 00:33:50    
  7.1  23.1    1.0   68.7  0.96  47.9    8.9  2594    14   101   0.58 00:34:00    
  6.5  21.6    1.0   70.9  0.88  43.8    7.8   875    16   101   0.58 00:34:10    
  6.5  23.5    1.0   69.0  0.95  47.6    8.7  2858    17   101   0.58 00:34:20    
  6.6  22.4    1.0   70.0  0.91  45.5    8.1  1328     9   101   0.58 00:34:30    
  6.7  22.2    0.9   70.2  0.90  44.9    8.0   984     7   101   0.58 00:34:40    
  7.2  25.7    0.6   66.6  1.04  51.9    9.5  2543    19   101   0.58 00:34:50    
  6.9  21.5    1.0   70.6  0.88  44.2    8.4   929     7   101   0.58 00:35:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.2  24.0    0.9   67.9  0.98  49.2    8.8  2470    22   101   0.58 00:35:10    
  6.8  22.8    0.9   69.5  0.93  46.4    8.4  1571    23   101   0.58 00:35:20    
  7.1  23.4    0.9   68.6  0.95  47.7    8.5  1389    17   101   0.58 00:35:30    
 11.2  28.5    0.5   59.8  1.19  59.3   11.2  2736    30   101   0.58 00:35:40    
 12.1  27.3    0.9   59.7  1.19  59.4   10.9  1496    26   101   0.58 00:35:50    
  8.6  22.9    1.0   67.5  0.98  48.9    9.0  2190    23   101   0.58 00:36:00    
 14.3  23.7    0.9   61.1  1.11  55.5   11.6  1687    49   101   0.58 00:36:10    
  6.7  21.5    1.1   70.7  0.88  44.0    8.1  1025    16   101   0.58 00:36:20    
  6.3  23.8    1.2   68.7  0.97  48.4    9.0  3688    29   101   0.57 00:36:30    
  7.0  23.0    0.9   69.1  0.94  46.9    8.3  1010     9   101   0.58 00:36:40    
  7.2  20.8    1.2   70.9  0.88  44.1    8.3  2035    11   101   0.58 00:36:50    
  7.5  23.6    0.9   68.0  0.97  48.7    8.7  1739    12   101   0.58 00:37:00    
  8.1  21.9    1.1   68.9  0.94  46.8    8.3  1586    21   101   0.58 00:37:10    
  7.0  24.7    0.7   67.6  1.01  50.4    9.3  2990    21   101   0.58 00:37:20    
  7.2  23.5    0.6   68.7  0.96  48.0    8.4  1261    11   101   0.58 00:37:30    
  7.6  26.6    0.4   65.4  1.07  53.5    9.3  1912    12   101   0.58 00:37:40    
  6.8  22.6    0.9   69.6  0.93  46.4    8.3  1886    10   101   0.58 00:37:50    
  7.1  21.8    0.9   70.1  0.90  45.1    8.3   887     5   101   0.58 00:38:00    
  7.2  25.1    0.6   67.0  1.03  51.5    9.7  3221    39   101   0.58 00:38:10    
  8.6  20.4    0.9   70.2  0.90  45.2    8.0  1142    27   101   0.58 00:38:20    
  7.4  25.3    0.5   66.9  1.02  51.1    8.7  2132    17   101   0.58 00:38:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.3  25.9    0.5   66.3  1.04  52.0    9.3  2081    13   101   0.58 00:38:40    
  6.9  22.3    0.7   70.0  0.91  45.7    8.2  1316    10   101   0.58 00:38:50    
  6.6  22.4    1.2   69.8  0.93  46.6    8.5  3111    16   101   0.58 00:39:00    
  7.8  23.5    0.6   68.1  0.98  48.9    8.5  1185    20   101   0.58 00:39:10    
  8.0  26.1    0.3   65.6  1.06  53.0    9.5  1352    16   101   0.58 00:39:20    
  8.4  25.0    0.5   66.0  1.06  52.8    9.5  2403    15   101   0.58 00:39:30    
  8.2  20.5    1.0   70.3  0.89  44.6    7.8   829     9   101   0.58 00:39:40    
  7.2  24.7    0.7   67.5  1.01  50.4    9.0  2790    16   101   0.58 00:39:50    
 14.8  24.6    0.4   60.2  1.22  61.2   11.1   791     8   101   0.58 00:40:00    
  8.5  24.5    0.6   66.4  1.02  51.2    9.1  1504    15   101   0.58 00:40:10    
  7.4  24.1    0.7   67.8  0.99  49.7    8.9  2254    15   101   0.58 00:40:20    
  9.0  24.2    0.6   66.3  1.03  51.3    8.9  1291    11   101   0.58 00:40:30    
 10.2  25.5    0.5   63.7  1.10  54.9   10.7  2693    19   101   0.58 00:40:40    
 12.6  23.4    0.5   63.5  1.11  55.5   10.1  1701    15   101   0.58 00:40:50    
 10.1  25.4    0.3   64.1  1.10  54.8   10.2   862     7   101   0.58 00:41:00    
 13.6  27.4    0.2   58.7  1.27  63.3   11.8  2949    34   101   0.58 00:41:10    
  7.8  25.7    0.3   66.2  1.04  52.0    9.3   851    11   101   0.58 00:41:20    
  7.7  27.2    0.4   64.7  1.10  55.0   10.0  2954    22   101   0.58 00:41:30    
  7.8  25.9    0.2   66.0  1.05  52.5    9.2   925     8   101   0.58 00:41:40    
  7.7  26.1    0.4   65.8  1.05  52.7    9.3  1308     9   101   0.58 00:41:50    
  8.1  27.0    0.3   64.6  1.10  55.2    9.9  2436    14   101   0.58 00:42:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.8  25.6    0.4   66.2  1.04  52.1    9.2  1157    18   101   0.58 00:42:10    
  7.2  23.8    0.7   68.3  0.98  48.8    8.7  2213    17   101   0.58 00:42:20    
  7.7  25.6    0.4   66.3  1.04  52.1    9.0  1434    11   101   0.58 00:42:30    
 14.2  23.3    0.5   62.1  1.13  56.5   10.6   930    10   101   0.58 00:42:40    
  7.2  24.6    0.6   67.6  1.00  50.2    9.0  2695    12   101   0.58 00:42:50    
  6.9  22.1    0.9   70.1  0.90  45.2    8.0   705     4   101   0.58 00:43:00    
 15.8  23.3    0.8   60.2  1.19  59.5   11.4  2823    43   101   0.58 00:43:10    
  6.6  22.7    0.9   69.7  0.92  46.2    7.9  1581    26   101   0.58 00:43:20    
  6.8  22.2    1.0   70.0  0.91  45.3    7.8  1075     8   101   0.58 00:43:30    
 13.7  22.9    0.9   62.5  1.12  55.9   10.4  3314    21   101   0.58 00:43:40    
  7.2  23.8    0.7   68.4  0.96  48.2    8.8  1158     7   101   0.58 00:43:50    
 14.3  23.5    0.5   61.7  1.14  57.1   10.6  1855    14   101   0.58 00:44:00    
  7.7  25.2    0.6   66.5  1.04  51.8    9.5  1884    16   101   0.58 00:44:10    
  7.2  23.8    0.6   68.3  0.97  48.3    8.5   869    15   101   0.58 00:44:20    
  7.2  26.0    0.7   66.1  1.05  52.6    9.1  3123    16   101   0.58 00:44:30    
  7.2  23.4    0.7   68.7  0.95  47.5    8.6   751     6   101   0.58 00:44:40    
  6.7  23.5    0.9   68.9  0.95  47.5    8.5  2099    11   101   0.58 00:44:50    
  7.8  22.6    0.9   68.6  0.95  47.7    8.7  1570    11   101   0.58 00:45:00    
  7.7  22.6    0.8   68.9  0.94  47.2    8.4  1016    11   101   0.58 00:45:10    
  6.8  24.4    0.8   68.1  0.99  49.4    8.8  2915    26   101   0.58 00:45:20    
  7.3  23.3    0.8   68.7  0.96  47.8    8.4  1487    13   101   0.58 00:45:30    
