
System configuration: type=Shared mode=Uncapped smt=4 lcpu=12 mem=6144MB psize=48 ent=2.00 

%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
  7.9  58.1    0.1   34.0  2.05 102.3   17.5  1805    47   101   0.58 00:03:40    
  8.5  57.6    0.0   33.9  2.07 103.3   17.8  2032    65   101   0.58 00:03:50    
 10.2  55.9    0.1   33.8  2.06 103.1   17.7  2629    61   101   0.58 00:04:00    
  9.0  57.2    0.0   33.7  2.05 102.6   17.4   970    95   101   0.58 00:04:10    
 12.1  52.3    0.1   35.5  1.94  97.2   17.3  4043   114   101   0.58 00:04:20    
  8.1  57.9    0.0   34.0  2.05 102.6   17.4  1390    57   101   0.58 00:04:30    
  7.9  58.3    0.1   33.7  2.07 103.7   17.9  2655    72   101   0.58 00:04:40    
  8.0  58.2    0.1   33.8  2.08 103.9   18.1  2708    75   101   0.58 00:04:50    
  8.4  57.6    0.1   34.0  2.10 105.2   17.6  2095    46   101   0.58 00:05:00    
  9.6  57.0    0.1   33.3  2.15 107.6   19.0  3162    78   101   0.58 00:05:10    
 10.4  56.4    0.4   32.8  2.13 106.6   18.9  2402    74   101   0.58 00:05:20    
  8.0  57.9    0.0   34.0  2.04 102.0   17.5  2017    48   101   0.58 00:05:30    
  8.0  58.3    0.1   33.6  2.07 103.3   18.0  3300    54   101   0.58 00:05:40    
  8.5  57.5    0.0   34.0  2.07 103.3   17.0  1003    46   101   0.58 00:05:50    
  7.8  58.6    0.2   33.5  2.10 104.9   18.8  4166    74   101   0.58 00:06:00    
  8.8  57.2    0.1   33.9  2.05 102.7   17.1  1217    81   101   0.58 00:06:10    
  9.2  56.4    0.1   34.4  2.04 102.1   17.3  2741   103   101   0.58 00:06:20    
  7.8  58.2    0.0   34.0  2.08 103.9   17.9  2531   100   101   0.58 00:06:30    
  8.1  58.0    0.1   33.9  2.09 104.7   18.0  1902    51   101   0.58 00:06:40    
  7.8  58.3    0.1   33.8  2.10 105.0   18.4  3112    56   101   0.58 00:06:50    
  8.5  57.7    0.0   33.7  2.06 102.8   17.7  1498    38   101   0.58 00:07:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  8.5  57.3    0.0   34.1  2.10 104.8   17.8  1444    65   101   0.58 00:07:10    
  7.6  58.7    0.1   33.6  2.10 104.8   18.9  3765    72   101   0.58 00:07:20    
  8.4  57.5    0.0   34.1  2.05 102.6   16.9   790    40   101   0.58 00:07:30    
  7.9  58.7    0.1   33.3  2.10 104.9   19.1  3772    71   101   0.58 00:07:40    
  8.4  57.5    0.0   34.1  2.06 103.0   17.3  1014    61   101   0.58 00:07:50    
  8.6  57.8    0.1   33.5  2.10 105.1   18.3  2351    88   101   0.58 00:08:00    
  8.1  58.3    0.0   33.6  2.10 104.9   18.2  3163   101   101   0.58 00:08:10    
  8.3  58.2    0.1   33.4  2.08 104.1   18.2  2423   102   101   0.58 00:08:20    
 20.4  50.4    0.1   29.2  2.24 111.9   22.7  3275    79   101   0.58 00:08:30    
 31.2  42.9    0.1   25.8  2.39 119.3   25.9  2005   122   101   0.58 00:08:40    
 17.0  55.8    0.1   27.2  2.35 117.7   24.7  1310   121   101   0.58 00:08:50    
  7.2  65.3    0.1   27.4  2.45 122.7   26.3  3921   143   101   0.58 00:09:00    
  7.8  63.9    0.1   28.3  2.42 121.2   24.0  1232   195   101   0.58 00:09:10    
  6.9  65.1    0.2   27.8  2.47 123.5   25.7  3703   255   101   0.58 00:09:20    
  7.4  64.4    0.1   28.1  2.43 121.3   24.6  1636   201   101   0.58 00:09:30    
  7.6  64.7    0.1   27.6  2.43 121.3   24.7  1704   211   101   0.58 00:09:40    
  7.1  65.4    0.1   27.4  2.44 122.0   25.5  3391   216   101   0.58 00:09:50    
  8.9  63.6    0.2   27.4  2.45 122.4   24.7  2100   182   101   0.58 00:10:00    
  7.8  64.5    0.1   27.6  2.45 122.3   24.8  2853   145   101   0.58 00:10:10    
  7.2  65.3    0.1   27.4  2.43 121.4   25.0  2593   203   101   0.58 00:10:20    
  8.1  64.1    0.2   27.6  2.45 122.6   24.7  1528   203   101   0.58 00:10:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  8.0  65.1    0.2   26.8  2.50 124.8   26.9  4181   248   101   0.58 00:10:40    
  7.4  64.4    0.1   28.0  2.41 120.5   24.0  1232   206   101   0.58 00:10:50    
  7.7  64.7    0.1   27.4  2.47 123.6   25.9  3277   268   101   0.58 00:11:00    
  7.4  64.0    0.1   28.5  2.45 122.7   24.0  1757   123   101   0.58 00:11:10    
  7.4  64.7    0.1   27.8  2.42 121.1   24.4  1810   214   101   0.58 00:11:20    
  7.1  65.3    0.1   27.5  2.45 122.6   25.5  3195   243   101   0.58 00:11:30    
  7.4  64.2    0.1   28.2  2.44 122.1   24.3  1730   194   101   0.58 00:11:40    
  7.0  64.8    0.1   28.1  2.47 123.3   25.2  2447    58   101   0.58 00:11:50    
  7.7  64.6    0.1   27.7  2.46 123.0   25.6  2640    47   101   0.58 00:12:00    
  7.8  63.7    0.1   28.4  2.45 122.3   23.5  1354    57   101   0.58 00:12:10    
  7.2  65.4    0.2   27.2  2.46 123.1   25.9  4304    69   101   0.58 00:12:20    
  7.4  64.1    0.1   28.4  2.43 121.6   23.8  1415    27   101   0.58 00:12:30    
  7.5  64.3    0.1   28.2  2.45 122.4   24.7  1708    22   101   0.58 00:12:40    
  7.2  65.5    0.2   27.2  2.47 123.4   26.1  3705    48   101   0.58 00:12:50    
  7.4  64.7    0.2   27.7  2.44 122.1   24.9  2399    27   101   0.58 00:13:00    
  7.9  63.9    0.1   28.2  2.40 120.1   23.9  1193    82   101   0.58 00:13:10    
  6.9  65.4    0.2   27.6  2.47 123.6   25.6  4180   148   101   0.58 00:13:20    
  7.7  63.8    0.1   28.5  2.41 120.7   23.2  1345    44   101   0.58 00:13:30    
  7.5  64.5    0.1   27.9  2.43 121.6   24.9  2670    77   101   0.58 00:13:40    
  8.3  63.8    0.1   27.8  2.42 120.9   25.1  2708    61   101   0.58 00:13:50    
  8.0  64.6    0.2   27.1  2.42 121.2   25.1  2102    54   101   0.58 00:14:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.3  65.3    0.1   27.3  2.44 121.8   25.6  3466   112   101   0.58 00:14:10    
  7.2  64.2    0.1   28.5  2.43 121.3   24.1  1831    67   101   0.58 00:14:20    
  7.6  64.1    0.1   28.3  2.41 120.5   23.6  1858    52   101   0.58 00:14:30    
  7.4  64.6    0.1   27.9  2.43 121.4   25.0  3163    63   101   0.58 00:14:40    
  7.6  64.0    0.1   28.3  2.38 119.1   23.6  1182    36   101   0.58 00:14:50    
  7.6  64.6    0.1   27.7  2.43 121.7   25.3  3616    63   101   0.58 00:15:00    
  7.6  65.2    0.1   27.0  2.43 121.7   25.4  2396    61   101   0.58 00:15:10    
  7.0  65.6    0.1   27.3  2.45 122.5   25.8  3439    99   101   0.58 00:15:20    
  8.7  65.1    0.1   26.1  2.49 124.7   27.2  4161    82   101   0.58 00:15:30    
 13.0  63.7    0.1   23.3  2.71 135.7   30.5  1826    86   101   0.58 00:15:40    
 12.9  64.3    0.1   22.7  2.72 136.1   32.0  3069    79   101   0.58 00:15:50    
 13.1  63.6    0.1   23.2  2.72 136.0   30.6  1936    67   101   0.58 00:16:00    
 13.0  63.2    0.0   23.8  2.69 134.7   29.6  1475    66   101   0.58 00:16:10    
 12.6  64.7    0.1   22.6  2.71 135.7   32.7  3706   151   101   0.58 00:16:20    
 12.7  63.2    0.1   24.1  2.70 135.0   29.2  1322    62   101   0.58 00:16:30    
 11.7  64.6    0.1   23.6  2.66 132.9   30.8  3649    99   101   0.58 00:16:40    
  7.7  64.1    0.1   28.2  2.42 121.1   24.2  1242    38   101   0.58 00:16:50    
  7.5  64.1    0.1   28.4  2.43 121.5   24.4  1637    51   101   0.58 00:17:00    
  7.6  65.2    0.1   27.1  2.44 122.1   26.5  3496   116   101   0.58 00:17:10    
  7.5  64.1    0.1   28.4  2.44 121.8   24.0  2070    92   101   0.58 00:17:20    
  7.3  64.6    0.1   28.1  2.44 122.0   25.3  2940    82   101   0.58 00:17:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.7  64.5    0.1   27.7  2.40 119.8   24.6  2221    41   101   0.58 00:17:40    
  8.1  63.7    0.1   28.1  2.41 120.7   23.9  1158    44   101   0.58 00:17:50    
  7.3  65.1    0.1   27.4  2.48 123.9   26.2  3944    73   101   0.58 00:18:00    
  8.1  63.4    0.1   28.4  2.42 120.9   23.8  1272    89   101   0.58 00:18:10    
  7.3  64.9    0.2   27.6  2.42 120.8   25.0  3339   126   101   0.58 00:18:20    
  7.6  63.9    0.1   28.4  2.43 121.4   24.2  2009    66   101   0.58 00:18:30    
  7.7  63.9    0.1   28.3  2.42 120.8   24.1  1729    42   101   0.58 00:18:40    
  7.5  64.9    0.1   27.4  2.45 122.6   25.3  3423    78   101   0.58 00:18:50    
  7.3  64.3    0.1   28.3  2.42 120.8   23.8  1634    36   101   0.58 00:19:00    
  7.9  64.3    0.1   27.7  2.43 121.5   24.9  2527   108   101   0.58 00:19:10    
  6.9  65.0    0.2   27.9  2.45 122.3   24.9  3178    76   101   0.58 00:19:20    
  7.8  63.6    0.1   28.5  2.44 121.8   23.6  1149    39   101   0.58 00:19:30    
  7.0  65.6    0.2   27.2  2.47 123.3   26.4  3940    55   101   0.58 00:19:40    
  7.7  64.2    0.1   28.1  2.42 121.0   23.9  1135    15   101   0.58 00:19:50    
  8.1  64.5    0.1   27.2  2.44 122.0   25.5  2408    44   101   0.58 00:20:00    
  7.6  64.7    0.1   27.6  2.46 122.9   25.7  2350    62   101   0.58 00:20:10    
  7.2  64.5    0.1   28.1  2.46 122.8   24.6  1969    54   101   0.58 00:20:20    
  7.9  64.9    0.2   26.9  2.48 123.8   26.1  3540    63   101   0.58 00:20:30    
  8.4  63.9    0.1   27.6  2.44 122.1   24.8  1789    38   101   0.58 00:20:40    
  7.5  64.4    0.1   28.0  2.43 121.7   24.5  2060    58   101   0.58 00:20:50    
  8.2  64.3    0.1   27.5  2.46 123.1   25.5  2750    59   101   0.58 00:21:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.8  64.1    0.1   28.1  2.44 122.1   24.2  1275    74   101   0.58 00:21:10    
  7.1  65.5    0.1   27.3  2.47 123.5   26.7  3801   134   101   0.58 00:21:20    
  7.2  64.5    0.1   28.2  2.43 121.5   24.3  1402    69   101   0.58 00:21:30    
  7.2  65.0    0.1   27.7  2.41 120.7   24.9  2272    53   101   0.58 00:21:41    
  7.3  65.1    0.1   27.4  2.43 121.4   25.1  2758    36   101   0.58 00:21:51    
  7.7  63.8    0.1   28.5  2.42 121.0   23.8  1271    38   101   0.58 00:22:01    
  8.9  62.5    0.1   28.6  2.38 119.0   24.2  3954    80   101   0.58 00:22:11    
 19.5  52.0    0.1   28.3  2.48 124.0   25.4  1666    52   101   0.58 00:22:21    
  7.5  64.4    0.1   28.0  2.42 120.8   24.5  1784    42   101   0.58 00:22:31    
  7.3  65.2    0.1   27.3  2.47 123.3   26.2  3192    67   101   0.58 00:22:41    
  7.6  64.6    0.1   27.8  2.42 120.9   24.4  1504    45   101   0.58 00:22:51    
  7.5  65.1    0.1   27.3  2.46 123.0   26.0  2953    58   101   0.58 00:23:01    
  7.7  64.6    0.1   27.6  2.43 121.6   24.8  1952   107   101   0.58 00:23:11    
  7.3  64.5    0.1   28.0  2.44 121.9   24.5  1756    97   101   0.58 00:23:21    
  7.3  65.6    0.1   27.1  2.46 123.0   26.1  3718    82   101   0.58 00:23:31    
  7.5  64.2    0.1   28.2  2.44 122.0   24.4  1426    30   101   0.58 00:23:41    
  7.3  65.1    0.1   27.5  2.45 122.6   25.7  3401    56   101   0.58 00:23:51    
 17.5  54.1    0.0   28.3  2.30 115.0   23.3  1926    30   101   0.58 00:24:01    
 13.0  59.4    0.1   27.5  2.41 120.4   24.8  1407    79   101   0.58 00:24:11    
  7.3  65.1    0.1   27.5  2.46 122.8   25.6  3593    61   101   0.58 00:24:21    
  7.7  64.2    0.1   28.0  2.42 120.8   24.3  1524    19   101   0.58 00:24:31    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.5  64.7    0.1   27.7  2.43 121.6   24.9  3015    43   101   0.58 00:24:41    
  7.5  64.7    0.2   27.6  2.46 122.8   25.4  2864    46   101   0.58 00:24:51    
  8.2  63.3    0.1   28.4  2.45 122.3   23.8  1249    17   101   0.58 00:25:01    
  7.1  65.5    0.2   27.3  2.47 123.7   26.2  3921    88   101   0.58 00:25:11    
  7.6  64.3    0.1   28.0  2.44 121.9   24.5  1653    43   101   0.58 00:25:21    
  7.1  64.9    0.1   27.8  2.45 122.6   25.0  2890    40   101   0.58 00:25:31    
  7.1  65.1    0.2   27.6  2.46 122.9   25.6  2855    39   101   0.58 00:25:41    
 10.0  64.0    0.2   25.8  2.49 124.5   26.0  1548    27   101   0.58 00:25:51    
 11.9  64.0    0.4   23.8  2.59 129.3   30.2  3656    67   101   0.58 00:26:01    
  7.7  64.1    0.1   28.2  2.45 122.3   24.4  1505    56   101   0.58 00:26:11    
  7.3  64.9    0.1   27.6  2.45 122.5   25.6  2852    66   101   0.58 00:26:21    
  7.3  64.9    0.1   27.7  2.44 122.1   25.1  2533    49   101   0.58 00:26:31    
  7.5  64.1    0.1   28.3  2.44 122.1   24.1  1460    28   101   0.58 00:26:41    
  7.1  65.4    0.1   27.4  2.46 123.2   25.9  3527    60   101   0.58 00:26:51    
  8.2  63.4    0.1   28.4  2.44 122.2   23.8  1160    26   101   0.58 00:27:01    
  7.5  64.5    0.1   27.8  2.42 121.1   24.7  2714   106   101   0.58 00:27:11    
  7.4  64.6    0.1   27.9  2.45 122.3   25.0  2447    67   101   0.58 00:27:21    
  7.4  64.5    0.1   28.0  2.43 121.4   24.7  1516    32   101   0.58 00:27:31    
  7.3  65.3    0.1   27.3  2.45 122.6   26.0  3682    50   101   0.58 00:27:41    
  7.4  64.7    0.1   27.8  2.42 121.2   24.6  1516    20   101   0.58 00:27:51    
  7.6  64.1    0.1   28.1  2.46 123.0   24.7  2204    29   101   0.58 00:28:01    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.4  65.0    0.1   27.5  2.44 122.2   25.1  2835   104   101   0.58 00:28:11    
  7.5  64.3    0.1   28.1  2.42 121.2   24.1  1484    61   101   0.58 00:28:21    
  7.2  65.4    0.1   27.3  2.46 123.1   26.2  3639    72   101   0.58 00:28:31    
  7.6  64.5    0.1   27.8  2.43 121.4   24.6  1561    48   101   0.58 00:28:41    
  7.4  64.6    0.1   27.9  2.42 120.9   24.2  2037    49   101   0.58 00:28:51    
  7.6  64.9    0.2   27.4  2.47 123.7   25.4  3144    54   101   0.58 00:29:01    
  7.6  64.6    0.1   27.7  2.41 120.6   24.5  1585    46   101   0.58 00:29:11    
  6.9  65.5    0.2   27.3  2.45 122.7   26.0  3752    74   101   0.58 00:29:21    
  7.6  64.0    0.1   28.3  2.44 121.8   24.3  1525    31   101   0.58 00:29:31    
  7.5  64.0    0.1   28.5  2.43 121.6   23.8  1814    23   101   0.58 00:29:41    
  7.3  64.7    0.1   27.9  2.43 121.6   24.9  3135    43   101   0.58 00:29:51    
  8.0  63.8    0.1   28.1  2.43 121.4   24.0  1223    18   101   0.58 00:30:01    
  7.8  64.9    0.1   27.1  2.48 123.9   26.0  3514    71   101   0.58 00:30:11    
  7.5  64.4    0.1   28.0  2.43 121.6   24.5  1605    56   101   0.58 00:30:21    
  8.3  63.9    0.1   27.6  2.42 121.2   24.6  1839    39   101   0.58 00:30:31    
  7.8  65.1    0.2   26.8  2.48 123.9   26.8  4187    76   101   0.58 00:30:41    
 12.4  61.9    0.6   25.2  2.48 124.1   27.5  1969    38   101   0.58 00:30:51    
 17.8  58.5    0.6   23.1  2.58 129.2   29.8  2994    70   101   0.58 00:31:01    
  8.3  63.6    0.1   27.9  2.45 122.4   24.7  2101    66   101   0.58 00:31:11    
  8.2  64.0    0.1   27.6  2.40 119.8   24.6  1673    89   101   0.58 00:31:21    
  7.1  65.2    0.1   27.5  2.45 122.3   25.4  3625    85   101   0.58 00:31:31    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.9  63.9    0.1   28.1  2.40 119.8   23.9  1551    24   101   0.58 00:31:41    
  7.0  65.5    0.1   27.4  2.44 121.9   25.4  3213    47   101   0.58 00:31:51    
 10.9  62.3    0.1   26.7  2.47 123.5   25.6  1634    33   101   0.58 00:32:01    
  7.8  64.1    0.1   28.0  2.43 121.4   24.3  1730    61   101   0.58 00:32:11    
  7.3  65.0    0.1   27.7  2.46 123.1   25.5  3502   139   101   0.58 00:32:21    
  9.1  63.0    0.1   27.7  2.44 122.2   24.3  1583    55   101   0.58 00:32:31    
 12.4  61.0    0.1   26.5  2.53 126.5   27.5  3045    52   101   0.58 00:32:41    
  7.2  65.0    0.1   27.7  2.43 121.4   24.9  2334    29   101   0.58 00:32:51    
  7.9  64.0    0.1   28.1  2.45 122.5   24.6  1363    20   101   0.58 00:33:01    
  7.3  65.4    0.2   27.1  2.45 122.3   25.9  3995    94   101   0.58 00:33:11    
 12.6  60.6    0.1   26.6  2.51 125.4   26.0  1599   107   101   0.58 00:33:21    
  8.7  64.0    0.2   27.1  2.46 123.2   26.0  2815    71   101   0.58 00:33:31    
  9.7  63.1    0.2   27.0  2.47 123.5   25.9  2778    67   101   0.58 00:33:41    
  8.7  63.9    0.1   27.3  2.42 121.2   24.7  1566    30   101   0.58 00:33:51    
  7.2  65.2    0.1   27.4  2.44 122.2   25.3  3485    45   101   0.58 00:34:01    
  7.8  64.2    0.1   27.9  2.43 121.4   24.4  1605    79   101   0.58 00:34:11    
  9.1  63.3    0.2   27.4  2.46 122.9   25.7  2529    76   101   0.58 00:34:21    
  7.3  64.9    0.1   27.7  2.44 122.0   25.5  3116    59   101   0.58 00:34:31    
  7.8  64.1    0.1   28.0  2.41 120.5   23.8  1414    42   101   0.58 00:34:41    
  7.0  65.1    0.1   27.8  2.45 122.5   25.5  3706    60   101   0.58 00:34:51    
  7.7  63.5    0.2   28.5  2.37 118.5   23.4  1870    28   101   0.58 00:35:01    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.6  64.7    0.1   27.6  2.46 122.9   25.2  2543    70   101   0.58 00:35:11    
  7.3  65.0    0.1   27.5  2.46 122.9   25.4  2721    86   101   0.58 00:35:21    
  7.4  64.0    0.1   28.5  2.44 122.1   24.0  1459    30   101   0.58 00:35:31    
  6.9  65.7    0.2   27.3  2.47 123.4   26.4  3697    66   101   0.58 00:35:41    
  7.5  64.2    0.1   28.2  2.42 120.9   23.6  1508    29   101   0.58 00:35:51    
  7.9  64.3    0.1   27.6  2.44 121.9   24.9  1615    27   101   0.58 00:36:01    
  7.5  65.0    0.1   27.5  2.47 123.4   25.8  3295   113   101   0.58 00:36:11    
  7.4  64.6    0.1   27.8  2.42 121.2   24.7  1495    48   101   0.58 00:36:21    
  7.1  65.1    0.1   27.7  2.45 122.5   25.2  3388    53   101   0.58 00:36:31    
  7.5  64.2    0.1   28.2  2.46 123.0   24.1  1725    41   101   0.58 00:36:41    
  7.3  64.7    0.1   27.8  2.42 121.1   24.6  1780    32   101   0.58 00:36:51    
  7.6  65.0    0.3   27.1  2.46 122.9   25.8  3377    48   101   0.58 00:37:01    
  7.7  64.2    0.4   27.7  2.44 122.2   24.9  1898    62   101   0.58 00:37:11    
  7.0  65.4    0.2   27.4  2.46 122.8   25.5  3733    66   101   0.58 00:37:21    
  7.5  63.8    0.1   28.7  2.43 121.7   24.0  1600    26   101   0.58 00:37:31    
  7.8  64.1    0.1   28.0  2.45 122.3   24.4  1625    38   101   0.58 00:37:41    
  7.0  65.4    0.1   27.5  2.45 122.5   25.2  3365    54   101   0.58 00:37:51    
  8.1  63.6    0.1   28.2  2.47 123.7   25.1  1364    22   101   0.58 00:38:01    
  7.2  65.1    0.1   27.6  2.45 122.6   25.5  3089   113   101   0.58 00:38:11    
  7.3  64.4    0.1   28.2  2.44 122.1   24.2  2031    77   101   0.58 00:38:21    
  7.4  64.4    0.1   28.1  2.41 120.7   24.4  1553    29   101   0.58 00:38:31    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.2  64.8    0.1   27.9  2.47 123.6   25.8  3476    63   101   0.58 00:38:41    
  7.6  64.5    0.1   27.8  2.42 121.0   24.9  1469    29   101   0.58 00:38:51    
  7.8  64.9    0.1   27.2  2.44 121.9   25.5  2817    38   101   0.58 00:39:01    
  7.4  64.7    0.1   27.9  2.45 122.4   24.6  2071    64   101   0.58 00:39:11    
  7.5  64.7    0.1   27.7  2.42 121.2   24.9  1639    36   101   0.58 00:39:21    
  7.2  65.2    0.1   27.5  2.47 123.4   25.7  3617    45   101   0.58 00:39:31    
  7.8  64.0    0.1   28.1  2.43 121.4   24.0  1309    19   101   0.58 00:39:41    
  7.4  65.1    0.1   27.5  2.45 122.6   25.2  3025    47   101   0.58 00:39:51    
  8.1  64.2    0.1   27.6  2.45 122.4   24.4  1849    34   101   0.58 00:40:01    
  7.9  63.9    0.1   28.1  2.45 122.5   24.4  1501    72   101   0.58 00:40:11    
  7.0  65.5    0.1   27.4  2.46 122.9   26.2  3640    58   101   0.58 00:40:21    
  8.4  64.0    0.1   27.4  2.47 123.5   25.1  1701    37   101   0.58 00:40:31    
  7.9  64.8    0.1   27.1  2.47 123.6   25.9  2732    42   101   0.58 00:40:41    
  7.4  64.7    0.1   27.8  2.45 122.3   24.9  2362    46   101   0.58 00:40:51    
  8.5  63.7    0.1   27.7  2.45 122.3   24.6  1458    21   101   0.58 00:41:01    
  7.5  65.2    0.1   27.3  2.46 122.8   26.0  3515   102   101   0.58 00:41:11    
  7.5  64.5    0.1   27.9  2.43 121.5   24.1  1469    51   101   0.58 00:41:21    
  7.3  64.8    0.1   27.9  2.45 122.3   24.9  2427    40   101   0.58 00:41:31    
 10.5  62.9    0.2   26.3  2.50 124.8   26.4  2707    42   101   0.58 00:41:41    
 16.4  59.3    0.5   23.9  2.57 128.7   28.7  2182    49   101   0.58 00:41:51    
 19.3  58.1    0.5   22.2  2.62 131.2   31.7  3590    64   101   0.58 00:42:01    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
 18.0  58.2    0.5   23.3  2.59 129.7   29.9  2052    64   101   0.58 00:42:11    
 17.9  58.5    0.6   23.1  2.59 129.3   30.0  2854    52   101   0.58 00:42:21    
 14.1  60.8    0.9   24.2  2.49 124.4   28.0  2886    46   101   0.58 00:42:31    
 15.6  59.4    0.5   24.5  2.49 124.4   27.3  1971    23   101   0.58 00:42:41    
  8.4  64.2    0.4   27.0  2.43 121.4   25.4  3928    58   101   0.58 00:42:51    
  8.1  64.0    0.1   27.8  2.44 121.8   24.5  1390    25   101   0.58 00:43:01    
  8.7  63.5    0.1   27.7  2.48 124.0   25.5  2296    80   101   0.58 00:43:11    
  7.3  65.1    0.1   27.5  2.45 122.3   25.0  3004    91   101   0.58 00:43:21    
  7.5  64.5    0.1   28.0  2.42 121.0   23.9  1447    23   101   0.58 00:43:31    
  7.3  65.0    0.1   27.6  2.47 123.6   25.7  3348    45   101   0.58 00:43:41    
  8.2  63.6    0.2   28.1  2.42 120.8   24.4  1641    25   101   0.58 00:43:51    
  8.6  63.5    0.2   27.7  2.42 121.1   24.7  1813    40   101   0.58 00:44:01    
  7.8  64.3    0.2   27.7  2.42 121.1   25.0  3147    93   101   0.58 00:44:11    
  8.4  63.3    0.2   28.2  2.40 119.8   23.5  1365    38   101   0.58 00:44:21    
  7.7  64.2    0.2   27.9  2.43 121.4   24.9  3533    52   101   0.58 00:44:31    
  8.1  63.3    0.2   28.5  2.40 120.1   23.8  1265    18   101   0.58 00:44:41    
  7.9  63.6    0.1   28.4  2.42 120.8   24.3  1879    33   101   0.58 00:44:51    
  8.2  64.0    0.2   27.6  2.44 122.2   24.8  2922    37   101   0.58 00:45:01    
  8.0  63.3    0.2   28.5  2.41 120.4   24.0  1531    41   101   0.58 00:45:11    
  7.9  64.4    0.3   27.4  2.43 121.3   24.9  3355    80   101   0.58 00:45:21    
