
System configuration: type=Shared mode=Uncapped smt=4 lcpu=12 mem=6144MB psize=48 ent=2.00 

%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
  9.8  62.0    0.1   28.2  2.44 122.2   25.5  3038    51   101   0.58 00:12:10    
  9.9  61.3    0.1   28.7  2.42 120.8   24.1  1873    23   101   0.58 00:12:20    
 10.2  61.9    0.1   27.9  2.45 122.6   25.4  3589    46   101   0.58 00:12:30    
 10.1  61.2    0.1   28.7  2.43 121.3   24.2  1664    19   101   0.58 00:12:40    
  9.8  61.3    0.0   28.8  2.43 121.3   24.9  2219    28   101   0.58 00:12:50    
 10.0  61.7    0.1   28.2  2.45 122.4   25.3  2759    31   101   0.58 00:13:00    
 10.1  61.3    0.1   28.5  2.42 121.1   24.1  1639    50   101   0.58 00:13:10    
  9.4  62.2    0.1   28.2  2.46 123.2   25.9  3892    84   101   0.58 00:13:20    
  9.8  61.4    0.1   28.7  2.43 121.5   24.0  1752    26   101   0.58 00:13:30    
 10.2  61.2    0.1   28.6  2.43 121.6   24.6  2114    33   101   0.58 00:13:40    
  9.5  62.2    0.1   28.2  2.45 122.6   25.5  3367    43   101   0.58 00:13:50    
 10.0  60.7    0.0   29.2  2.44 121.9   23.6  1520    18   101   0.58 00:14:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
 10.2  61.7    0.1   28.1  2.48 123.9   25.7  3648    51   101   0.58 00:14:10    
 10.0  61.1    0.1   28.8  2.42 121.2   23.6  1703    17   101   0.58 00:14:20    
 10.0  61.1    0.1   28.8  2.44 121.8   24.0  1943    27   101   0.58 00:14:30    
  9.7  61.8    0.1   28.4  2.45 122.3   25.2  3300    41   101   0.58 00:14:40    
 10.0  61.4    0.1   28.6  2.40 120.0   23.9  1770    14   101   0.58 00:14:50    
 10.2  61.8    0.1   28.0  2.45 122.5   25.3  3488    50   101   0.58 00:15:00    
 11.2  61.1    0.1   27.7  2.45 122.5   26.4  3353    55   101   0.58 00:15:10    
 11.9  61.8    0.1   26.2  2.53 126.5   27.5  2891    85   101   0.58 00:15:20    
 15.3  61.5    0.1   23.1  2.73 136.6   31.9  3370    56   101   0.58 00:15:30    
 15.5  60.0    0.1   24.5  2.71 135.4   29.2  1414    29   101   0.58 00:15:40    
 15.2  61.5    0.1   23.2  2.73 136.6   32.3  3529    58   101   0.58 00:15:50    
 10.7  61.0    0.1   28.3  2.45 122.3   24.5  1663    26   101   0.58 00:16:00    
 10.5  60.9    0.1   28.5  2.45 122.3   24.4  1827    33   101   0.58 00:16:10    
  9.6  62.1    0.1   28.2  2.46 122.9   25.1  3542    77   101   0.58 00:16:20    
 11.6  59.2    0.1   29.1  2.38 119.1   23.1  1614    30   101   0.58 00:16:30    
 11.9  59.8    0.2   28.1  2.40 120.0   24.6  2814    37   101   0.58 00:16:40    
 10.9  60.2    0.2   28.7  2.38 119.2   23.8  2238    29   101   0.58 00:16:50    
 11.2  59.6    0.2   29.0  2.38 119.2   23.5  1475    41   101   0.58 00:17:00    
 11.6  60.7    0.2   27.5  2.43 121.3   25.4  3712    84   101   0.58 00:17:10    
 12.3  58.8    0.2   28.6  2.38 118.8   24.0  1549    25   101   0.58 00:17:20    
 11.1  60.6    0.2   28.2  2.41 120.7   24.1  2936    43   101   0.58 00:17:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
 10.9  60.5    0.2   28.4  2.38 119.0   23.8  2009    22   101   0.58 00:17:40    
 11.6  59.5    0.2   28.7  2.39 119.3   23.5  1713    12   101   0.58 00:17:50    
 11.9  60.1    0.2   27.8  2.43 121.6   25.5  3428    41   101   0.58 00:18:00    
 12.1  59.2    0.2   28.5  2.40 119.9   24.1  1718    64   101   0.58 00:18:10    
 10.8  60.8    0.2   28.2  2.39 119.3   24.5  2798    84   101   0.58 00:18:20    
 11.3  60.2    0.2   28.3  2.39 119.5   24.6  2931    49   101   0.58 00:18:30    
 12.0  59.0    0.2   28.8  2.38 119.1   23.6  1541    20   101   0.58 00:18:40    
 11.4  60.4    0.2   28.0  2.42 120.8   24.8  3646    38   101   0.58 00:18:50    
 12.8  58.3    0.1   28.7  2.42 120.8   24.0  1388    17   101   0.58 00:19:00    
 11.6  59.7    0.2   28.5  2.42 121.1   24.2  2547    79   101   0.58 00:19:10    
 11.6  59.4    0.2   28.8  2.36 117.8   23.9  3015    43   101   0.58 00:19:20    
 11.9  54.5    0.1   33.5  2.10 104.9   18.1  1812    28   101   0.58 00:19:30    
 20.2  51.4    0.2   28.2  2.45 122.3   25.1  3216    48   101   0.58 00:19:40    
 11.6  59.2    0.3   28.9  2.34 116.8   23.6  1727    19   101   0.58 00:19:50    
 12.2  59.0    0.3   28.5  2.36 118.2   23.5  2108    22   101   0.58 00:20:00    
 11.0  60.4    0.3   28.4  2.37 118.3   24.1  3026    67   101   0.58 00:20:10    
 11.6  59.1    0.2   29.0  2.34 117.1   23.3  1545    48   101   0.58 00:20:20    
 11.7  60.5    0.3   27.5  2.47 123.3   26.0  3893   100   101   0.58 00:20:30    
 12.3  58.9    0.2   28.6  2.39 119.7   23.6  1544    49   101   0.58 00:20:40    
 11.5  59.3    0.3   28.9  2.35 117.7   23.2  2280    50   101   0.58 00:20:50    
 12.4  59.4    0.3   27.9  2.39 119.6   24.5  2841    52   101   0.58 00:21:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
 11.6  59.3    0.2   28.9  2.35 117.4   23.5  1622    64   101   0.58 00:21:10    
 10.9  60.4    0.3   28.4  2.38 119.2   24.7  3678    62   101   0.58 00:21:20    
 12.3  58.5    0.2   29.0  2.36 118.0   23.3  1737    37   101   0.58 00:21:30    
 11.4  59.9    0.2   28.5  2.41 120.5   23.9  1883    41   101   0.58 00:21:40    
 10.8  60.3    0.3   28.6  2.38 118.9   24.2  3533    56   101   0.58 00:21:50    
 11.8  58.9    0.2   29.0  2.36 118.0   23.1  1358    39   101   0.58 00:22:00    
 11.4  60.3    0.3   28.0  2.40 119.8   24.9  3557    93   101   0.58 00:22:10    
 11.7  59.4    0.2   28.8  2.37 118.3   23.5  1651    50   101   0.58 00:22:20    
 11.9  58.8    0.2   29.0  2.36 117.8   23.6  1816    53   101   0.58 00:22:30    
 17.2  59.1    0.5   23.2  2.60 130.0   31.1  3467    77   101   0.58 00:22:40    
 11.3  59.7    0.2   28.8  2.34 117.2   23.4  1768    34   101   0.58 00:22:50    
 11.2  60.0    0.2   28.6  2.40 120.2   24.2  3412    57   101   0.58 00:23:00    
 12.0  59.2    0.3   28.5  2.38 118.9   24.0  1879    69   101   0.58 00:23:10    
 11.5  59.1    0.3   29.1  2.34 117.1   23.1  1674    70   101   0.58 00:23:20    
 11.6  59.9    0.3   28.2  2.40 120.0   24.4  3678    51   101   0.58 00:23:30    
 11.7  59.1    0.2   29.0  2.37 118.4   23.2  1408    41   101   0.58 00:23:40    
 10.7  60.7    0.3   28.4  2.40 119.9   24.1  3327    68   101   0.58 00:23:50    
 11.3  59.9    0.2   28.6  2.36 118.1   23.4  1669    37   101   0.58 00:24:00    
 11.1  59.9    0.2   28.8  2.35 117.3   22.6  1692    52   101   0.58 00:24:10    
 10.5  61.0    0.3   28.2  2.38 118.8   24.5  3796    63   101   0.58 00:24:20    
 11.1  59.4    0.3   29.2  2.36 118.1   22.6  1642    39   101   0.58 00:24:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
 10.7  60.4    0.2   28.7  2.38 119.2   24.3  2701    38   101   0.58 00:24:40    
 11.1  60.4    0.2   28.2  2.40 119.9   24.4  2763    44   101   0.58 00:24:50    
 11.4  59.7    0.2   28.7  2.39 119.6   23.7  1367    38   101   0.58 00:25:00    
 11.3  60.3    0.3   28.1  2.39 119.7   24.8  3921    99   101   0.58 00:25:10    
 10.9  60.1    0.2   28.8  2.35 117.4   23.0  1837    65   101   0.58 00:25:20    
 10.9  60.4    0.3   28.5  2.36 118.1   23.9  2788    64   101   0.58 00:25:30    
 10.6  60.2    0.2   29.0  2.38 119.0   24.1  2399    46   101   0.58 00:25:40    
 11.0  60.0    0.2   28.9  2.38 118.8   23.8  1794    29   101   0.58 00:25:50    
 10.6  60.8    0.3   28.3  2.37 118.7   24.7  3326    40   101   0.58 00:26:00    
 11.3  59.5    0.2   29.0  2.34 116.8   22.8  1661    47   101   0.58 00:26:10    
 10.6  60.3    0.3   28.8  2.35 117.5   23.4  2630    57   101   0.58 00:26:20    
 10.8  60.4    0.3   28.6  2.37 118.4   23.8  2796    55   101   0.58 00:26:30    
 15.0  55.5    0.2   29.2  2.38 119.2   22.9  1494    33   101   0.58 00:26:40    
 23.0  48.4    0.2   28.4  2.42 121.1   24.6  3503    69   101   0.58 00:26:50    
 11.6  59.0    0.2   29.2  2.35 117.3   22.9  1336    22   101   0.58 00:27:00    
 10.8  60.7    0.1   28.4  2.45 122.3   24.6  2494    76   101   0.58 00:27:10    
 10.9  60.5    0.2   28.3  2.39 119.4   24.2  2871    63   101   0.58 00:27:20    
 10.7  60.2    0.3   28.8  2.38 118.9   23.6  1997    45   101   0.58 00:27:30    
 10.4  61.0    0.3   28.3  2.39 119.5   24.7  3568    53   101   0.58 00:27:40    
 11.3  59.4    0.2   29.0  2.37 118.5   23.2  1619    28   101   0.58 00:27:50    
 11.5  59.5    0.2   28.8  2.35 117.4   23.2  1811    23   101   0.58 00:28:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
 11.0  60.4    0.3   28.3  2.37 118.7   24.3  3250    89   101   0.58 00:28:10    
 10.9  59.6    0.2   29.3  2.31 115.6   22.4  1662    57   101   0.58 00:28:20    
 10.6  60.9    0.3   28.3  2.40 119.9   25.0  3749    56   101   0.58 00:28:30    
 12.1  58.7    0.2   29.0  2.36 118.1   22.8  1519    38   101   0.58 00:28:40    
 11.1  59.6    0.2   29.0  2.36 118.0   23.5  2119    46   101   0.58 00:28:50    
 11.2  60.1    0.2   28.4  2.37 118.3   24.8  2947    61   101   0.58 00:29:00    
 13.4  56.8    0.2   29.5  2.31 115.4   22.2  1918    45   101   0.58 00:29:10    
 10.3  60.9    0.3   28.5  2.37 118.4   24.7  3538    62   101   0.58 00:29:20    
 10.7  60.3    0.2   28.9  2.40 120.0   23.8  1776    40   101   0.58 00:29:30    
 10.7  59.9    0.2   29.2  2.38 119.0   23.0  1663    35   101   0.58 00:29:40    
 10.5  61.0    0.2   28.3  2.36 118.0   24.3  3479    63   101   0.58 00:29:50    
 11.1  59.6    0.2   29.0  2.34 117.1   22.8  1400    33   101   0.58 00:30:00    
 11.6  60.0    0.2   28.1  2.39 119.4   24.3  3689    58   101   0.58 00:30:10    
 10.8  59.6    0.2   29.4  2.34 116.9   23.1  1748    40   101   0.58 00:30:20    
 11.6  59.8    0.3   28.3  2.38 118.9   23.3  2079    48   101   0.58 00:30:30    
 11.2  60.6    0.3   27.9  2.41 120.5   25.2  3579    69   101   0.58 00:30:40    
 10.6  59.8    0.2   29.4  2.35 117.3   22.9  1630    38   101   0.58 00:30:50    
 10.7  60.1    0.3   28.9  2.36 117.8   23.9  3255    60   101   0.58 00:31:00    
 11.3  59.8    0.3   28.6  2.35 117.3   23.8  2235    66   101   0.58 00:31:10    
 10.7  59.6    0.2   29.5  2.32 115.8   22.5  1658    52   101   0.58 00:31:20    
 10.5  60.8    0.3   28.4  2.39 119.3   23.9  3867    59   101   0.58 00:31:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
 10.8  59.9    0.3   29.0  2.33 116.7   22.8  1565    45   101   0.58 00:31:40    
 10.4  60.5    0.3   28.8  2.34 116.8   23.4  3196    40   101   0.58 00:31:50    
 11.1  59.8    0.3   28.9  2.33 116.7   22.9  2054    29   101   0.58 00:32:00    
 11.0  59.8    0.3   28.9  2.35 117.4   23.0  1736    59   101   0.58 00:32:10    
 10.9  60.5    0.3   28.4  2.37 118.3   24.7  3526    78   101   0.58 00:32:20    
 10.4  61.5    0.1   28.1  2.42 121.0   24.4  1861    36   101   0.58 00:32:30    
 10.1  61.1    0.2   28.6  2.36 118.2   23.8  2610    34   101   0.58 00:32:40    
 10.0  61.2    0.2   28.5  2.33 116.7   23.3  2647    30   101   0.58 00:32:50    
 10.5  60.4    0.3   28.9  2.32 116.1   22.6  1539    15   101   0.58 00:33:00    
 10.0  61.9    0.3   27.8  2.38 119.0   25.2  4075   104   101   0.58 00:33:10    
 10.2  60.3    0.2   29.3  2.33 116.6   22.2  1565    61   101   0.58 00:33:20    
  9.8  61.1    0.2   28.9  2.34 116.9   23.2  2530    33   101   0.58 00:33:30    
 11.4  60.0    0.2   28.3  2.34 117.2   23.8  3099    39   101   0.58 00:33:40    
 10.8  59.9    0.2   29.1  2.32 116.1   22.5  2078    24   101   0.58 00:33:50    
 10.6  60.8    0.3   28.2  2.36 118.1   24.6  3886    43   101   0.58 00:34:00    
 11.1  59.7    0.2   29.0  2.35 117.5   23.1  1699    43   101   0.58 00:34:10    
 10.7  60.2    0.1   28.9  2.41 120.5   24.0  2056    33   101   0.58 00:34:20    
 10.7  60.9    0.2   28.2  2.39 119.4   24.3  3302    39   101   0.58 00:34:30    
 10.7  60.3    0.3   28.8  2.35 117.4   23.2  1578    21   101   0.58 00:34:40    
 10.8  60.8    0.2   28.2  2.40 120.2   24.4  3558    48   101   0.58 00:34:50    
 11.3  59.8    0.2   28.6  2.38 118.8   23.7  1444    21   101   0.58 00:35:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
 11.2  60.0    0.2   28.5  2.39 119.3   23.8  1959    34   101   0.58 00:35:10    
 10.8  60.9    0.2   28.1  2.39 119.4   24.2  3164    54   101   0.58 00:35:20    
 11.0  60.3    0.2   28.5  2.37 118.7   23.9  1808    30   101   0.58 00:35:30    
 10.8  60.6    0.2   28.4  2.40 119.9   24.7  3335    37   101   0.58 00:35:40    
 10.8  60.0    0.2   29.0  2.37 118.7   23.2  1711    29   101   0.58 00:35:50    
 11.4  59.6    0.2   28.7  2.38 118.8   23.6  1421    19   101   0.58 00:36:00    
 10.8  61.0    0.3   28.0  2.41 120.3   24.9  3488    84   101   0.58 00:36:10    
 10.8  59.7    0.2   29.3  2.38 119.1   23.1  1393    29   101   0.58 00:36:20    
 10.7  60.8    0.3   28.3  2.40 120.2   24.5  3483    47   101   0.58 00:36:30    
 10.9  60.1    0.2   28.9  2.39 119.6   23.5  1805    22   101   0.58 00:36:40    
 10.8  60.1    0.2   28.9  2.37 118.7   23.4  1749    26   101   0.58 00:36:50    
 11.0  60.6    0.4   27.9  2.41 120.6   24.6  3583    44   101   0.58 00:37:00    
 11.3  59.6    0.4   28.7  2.39 119.5   24.0  1957    33   101   0.58 00:37:10    
 10.8  60.4    0.2   28.6  2.39 119.4   24.4  3071    47   101   0.58 00:37:20    
 11.2  59.9    0.2   28.7  2.36 118.2   23.1  1989    27   101   0.58 00:37:30    
 11.1  59.8    0.2   28.9  2.36 118.2   23.4  1440    14   101   0.58 00:37:40    
 10.6  60.9    0.2   28.3  2.40 120.1   24.9  3617    42   101   0.58 00:37:50    
 11.7  59.7    0.1   28.4  2.44 121.8   24.2  1428    17   101   0.58 00:38:00    
 11.1  60.9    0.1   27.9  2.48 124.1   25.9  3540    92   101   0.58 00:38:10    
 11.3  59.6    0.2   28.9  2.37 118.3   23.1  1403    40   101   0.58 00:38:20    
 10.8  60.2    0.2   28.8  2.39 119.3   24.1  3061    50   101   0.58 00:38:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
 12.3  58.6    0.3   28.9  2.34 117.1   23.2  2171    25   101   0.58 00:38:40    
 11.9  59.1    0.2   28.8  2.34 117.1   23.2  1555    17   101   0.58 00:38:50    
 10.8  61.0    0.3   28.0  2.41 120.3   25.3  3502    42   101   0.58 00:39:00    
 11.4  59.9    0.2   28.6  2.39 119.6   24.1  1665    34   101   0.58 00:39:10    
 10.6  60.4    0.2   28.8  2.38 118.9   23.7  2315    29   101   0.58 00:39:20    
 10.7  60.4    0.3   28.6  2.39 119.6   24.2  2921    42   101   0.58 00:39:30    
 10.8  59.9    0.2   29.2  2.35 117.7   22.8  1373    14   101   0.58 00:39:40    
 10.5  60.8    0.3   28.5  2.40 120.2   24.7  3626    39   101   0.58 00:39:50    
 11.8  59.5    0.2   28.5  2.39 119.4   23.8  1513    23   101   0.58 00:40:00    
 13.4  58.0    0.3   28.4  2.36 118.1   24.3  2506    39   101   0.58 00:40:10    
 17.0  54.0    0.3   28.7  2.38 118.9   24.0  2956    40   101   0.58 00:40:20    
 13.4  58.3    0.3   28.0  2.39 119.5   23.7  2005    36   101   0.58 00:40:30    
 12.3  59.7    0.3   27.7  2.42 120.8   25.4  3545    43   101   0.58 00:40:40    
 12.0  58.9    0.2   28.9  2.35 117.5   23.2  1564    25   101   0.58 00:40:50    
 12.7  58.7    0.2   28.3  2.41 120.4   24.4  1809    24   101   0.58 00:41:00    
 13.4  58.0    0.2   28.4  2.39 119.6   24.8  3176    53   101   0.58 00:41:10    
 10.9  59.9    0.2   28.9  2.37 118.3   23.3  1666    20   101   0.58 00:41:20    
 10.5  60.9    0.3   28.4  2.40 119.9   24.3  3653    52   101   0.58 00:41:30    
 11.0  59.7    0.2   29.0  2.38 119.1   23.6  1509    24   101   0.58 00:41:40    
 11.3  59.8    0.1   28.9  2.45 122.3   23.8  1691    20   101   0.58 00:41:50    
 11.2  60.6    0.2   28.1  2.44 121.9   24.9  3190    42   101   0.58 00:42:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
 11.1  60.0    0.2   28.7  2.36 118.1   23.6  1467    35   101   0.58 00:42:10    
 11.6  59.9    0.3   28.2  2.38 119.2   24.7  3784    47   101   0.58 00:42:20    
 11.0  60.0    0.2   28.8  2.37 118.3   23.1  1653    27   101   0.58 00:42:30    
 10.9  60.2    0.2   28.7  2.37 118.6   23.8  1838    21   101   0.58 00:42:40    
 10.4  61.0    0.2   28.4  2.38 118.9   24.5  3352    43   101   0.58 00:42:50    
 10.9  60.0    0.3   28.8  2.37 118.3   23.7  1634    19   101   0.58 00:43:00    
 12.5  59.6    0.3   27.6  2.42 121.1   25.5  3180   100   101   0.58 00:43:10    
 10.8  59.9    0.2   29.0  2.38 118.8   23.1  2022    70   101   0.58 00:43:20    
 11.0  60.0    0.2   28.8  2.36 118.0   23.4  1481    45   101   0.58 00:43:30    
 10.5  61.2    0.3   28.0  2.41 120.5   25.3  4027    72   101   0.58 00:43:40    
 10.9  59.8    0.2   29.1  2.37 118.7   23.7  1469    44   101   0.58 00:43:50    
 10.8  60.8    0.2   28.1  2.40 120.0   25.0  3002    60   101   0.58 00:44:00    
 11.1  60.4    0.2   28.3  2.42 120.8   24.5  1815    51   101   0.58 00:44:10    
 11.2  60.3    0.1   28.4  2.40 120.0   24.5  1721    43   101   0.58 00:44:20    
 10.3  61.1    0.3   28.3  2.40 119.8   24.8  3536    71   101   0.58 00:44:30    
 10.8  59.9    0.2   29.1  2.37 118.6   23.6  1673    41   101   0.58 00:44:40    
 10.8  60.3    0.2   28.7  2.38 119.1   23.4  2536    53   101   0.58 00:44:50    
 11.3  60.1    0.2   28.3  2.40 119.9   24.1  2537    56   101   0.58 00:45:00    
 11.3  59.9    0.2   28.7  2.38 119.0   23.6  1344    17   101   0.58 00:45:10    
 10.5  60.7    0.3   28.5  2.40 120.0   24.4  3792    87   101   0.58 00:45:20    
