
System configuration: lcpu=12 mem=6144MB ent=2.00

   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  7   1   0     839092      32447  1595   329     0     0     0      0  2180  75116  6943 28 50 21  0  2.74 136.9 00:00:10
  7   0   0     848494      31358   826   315     0     0     0      0  1307 125393  6005 42 41 16  0  2.87 143.7 00:00:20
  6   0   0     838106      41810   576   517     0     0     0      0  2233 174334  5814 32 49 18  0  2.82 141.0 00:00:30
  3   1   0     838243      49561   701   175     0     0     0      0  1632  39279  4095 32 44 24  0  2.57 128.7 00:00:40
  4   1   0     838572      51148   385    31     0     0     0      0   627  31211  2003 20 49 31  0  2.39 119.3 00:00:50
  4   0   0     842421      44381   582    93     0     0     0      0  2159  37313  5588 23 48 29  0  2.50 125.0 00:01:00
  4   0   0     836264      49066   360    61     0     0     0      0   338  27876  1565 16 52 32  0  2.22 111.0 00:01:10
  3   1   0     844540       7132  4970   219     0     0  1147   1146  2597  34805  6727 15 55 30  0  2.18 109.2 00:01:20
  3   0   0     833885      17024   282    40     0     0     0      0   703  21569  2360  8 58 34  0  2.04 102.0 00:01:30
  3   0   0     831554      19744   278    47     0     0     0      0   639  21734  2130  9 57 34  0  2.09 104.4 00:01:40
  2   0   0     831582      18786   262    59     0     0     0      0  1740  20382  4516  8 58 34  0  2.10 105.1 00:01:50
  2   0   0     831552      18265   266    20     0     0     0      0   514  22341  1986  9 57 34  0  2.10 105.0 00:02:00
  3   0   0     831624      17600   260    26     0     0     0      0  1250  20592  3535  8 58 34  0  2.08 103.8 00:02:10
  2   1   0     831543      16583   257    72     0     0     0      0  1206  19967  3385  8 58 34  0  2.08 104.0 00:02:20
  4   0   0     831567      13864   262   235     0     0     0      0   338  19963  1572  9 57 34  0  2.08 103.9 00:02:30
  2   0   0     831570      13014   262    56     0     0     0      0  2068  20577  5280  8 58 34  0  2.13 106.6 00:02:40
  3   0   0     831572      12496   280    16     0     0     0      0   233  21546  1446  9 57 34  0  2.05 102.4 00:02:51
  3   0   0     830863      12477   278    30     0     0     0      0  1534  22994  4240  9 58 33  0  2.08 104.1 00:03:01
  3   0   0     831619      11115   630    24     0     0     0      0   780  21386  2564  9 57 34  0  2.05 102.3 00:03:11
  3   1   0     831570       7505  1011   113     0     0     0      0   758  21355  2432  9 57 34  0  2.04 101.8 00:03:21
   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  3   0   0     831613      19160   463   348     0     0    90     91  2058  21026  5316  8 58 34  0  2.09 104.3 00:03:31
  3   1   0     831653      26557   256    51     0     0     0      0   767  21758  2482  8 58 34  0  2.05 102.3 00:03:41
  2   0   0     831613      31426   314    21     0     0     0      0  1016  22788  3094  9 57 34  0  2.07 103.4 00:03:51
  2   1   0     832969      32277   323    53     0     0     0      0  1249  22011  3619 10 56 34  0  2.07 103.6 00:04:01
  2   0   0     831600      36379   275    23     0     0     0      0   208  22426  1390  9 57 34  0  2.04 102.0 00:04:11
  2   0   0     831685      37035   235    99     0     0     0      0  2357  18870  5730 12 52 36  0  1.94  97.1 00:04:21
  2   1   0     831685      36174   283   332     0     0     0      0   479  21238  1909  8 58 34  0  2.06 102.8 00:04:31
  3   1   0     831612      39090   280    32     0     0     0      0  1450  21871  3895  8 58 34  0  2.07 103.7 00:04:41
  2   1   0     831687      42552   284    74     0     0     0      0  1393  21823  3726  8 58 34  0  2.08 103.9 00:04:51
  3   1   0     832716      42276   351    70     0     0     0      0  1025  23358  3122  8 58 34  0  2.10 105.2 00:05:01
  3   0   0     831667      43823   273    42     0     0     0      0  1648  27838  4463 10 57 33  0  2.16 108.2 00:05:11
  3   1   0     832097      43536   637    55     0     0     0      0  1107  27780  3342 10 57 33  0  2.12 105.8 00:05:21
  3   0   0     830055      45460   286    25     0     0     0      0  1004  20975  3049  8 58 34  0  2.04 102.0 00:05:31
  3   1   0     829895      45397   303    67     0     0     0      0  1729  22084  4410  8 58 34  0  2.07 103.6 00:05:41
  2   1   0     829920      44961   310    15     0     0     0      0   217  22192  1389  8 57 34  0  2.06 103.1 00:05:51
  2   1   0     829975      46580   403    60     0     0     0      0  2420  22949  6039  8 59 33  0  2.11 105.3 00:06:01
  3   0   0     829960      45209   477    26     0     0     0      0   292  21391  1550  9 57 34  0  2.04 102.2 00:06:11
  2   1   0     829864      42854   458   470     0     0     0      0  1627  20197  4193  9 56 34  0  2.04 102.2 00:06:21
  3   0   0     830010      40682   474    38     0     0     0      0  1209  21378  3419  8 58 34  0  2.08 104.0 00:06:31
  3   0   0     829993      36602   316   412     0     0     0      0   882  22095  2707  8 58 34  0  2.09 104.4 00:06:41
   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  3   1   0     830072      36143   289    31     0     0     0      0  1634  21922  4419  8 58 34  0  2.10 104.8 00:06:51
  3   1   0     831113      34415   373    16     0     0     0      0   491  23643  2010  9 58 34  0  2.07 103.3 00:07:01
  3   1   0     830098      35058   281    17     0     0     0      0   633  22136  2253  8 58 34  0  2.09 104.5 00:07:11
  3   1   0     830090      34779   280    98     0     0     0      0  1996  21581  5142  8 59 34  0  2.09 104.7 00:07:21
  3   0   0     830017      34558   288    11     0     0     0      0   120  21582  1194  8 57 34  0  2.05 102.7 00:07:31
  4   0   0     829999      33797   334    58     0     0     0      0  2179  22151  5453  8 59 33  0  2.10 105.1 00:07:41
  3   1   0     830014      33578   287    11     0     0     0      0   169  22046  1269  8 57 34  0  2.06 102.8 00:07:51
  3   1   0     830666      32176   290    71     0     0     0      0  1276  24276  3668  9 58 33  0  2.10 104.9 00:08:01
  3   1   0     835093      27355   278    19     0     0     0      0  1582  21888  4159  8 58 34  0  2.10 105.1 00:08:11
  4   1   0     837399      22314   285   442     0     0     0      0  1131  21908  3197  8 58 33  0  2.09 104.3 00:08:21
  4   0   0     839697      19540   282    57     0     0     0      0  1837  20854  4736 22 50 29  0  2.26 112.8 00:08:31
  3   1   0     839559      20101   269    50     0     0     0      0   643  21514  2372 31 43 26  0  2.38 119.2 00:08:41
  4   1   0     839560      20296   258     5     0     0     0      0   423  24588  1925 16 57 27  0  2.36 117.9 00:08:51
