
System configuration: lcpu=12 mem=6144MB ent=2.00

   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  8   1   0     845004      13471  1821   339     0     0   493    497  2779 113922  8586 36 46 18  1  2.75 137.6 00:00:10
  8   0   0     841024      21039   890   389     0     0     0      0  1074  81208  4959 50 35 15  0  2.90 144.9 00:00:20
  6   0   0     849513      12102   746   580     0     0     0      0  1566 160948  5611 33 48 19  0  2.84 142.1 00:00:30
  4   1   0     838522      29415   737   300     0     0     0      0  2461  60933  5964 29 48 23  0  2.53 126.7 00:00:40
  4   0   0     838843      29465   402    85     0     0     0      0   942  29946  2666 21 52 27  0  2.15 107.7 00:00:50
  3   0   0     838924      27758   417    63     0     0     0      0  1943  28987  5122 17 54 29  0  2.16 107.9 00:01:00
  4   0   0     841126      22512   429   172     0     0     0      0   552  38577  2070 22 50 28  0  2.20 110.1 00:01:10
  3   1   0     844817      13244   331   470     0     0     0      0   880  38185  2660 27 47 26  0  2.24 112.2 00:01:20
  3   1   0     831646      24485   272   158     0     0     0      0  1790  27331  4631 22 50 28  0  2.21 110.7 00:01:30
  2   1   0     844552       6321  6032    30     0     0  4614   4624  1392  41780  4144 19 53 28  1  2.15 107.3 00:01:40
  2   1   0     831624      21530   720    53     0     0   443    443  2114  22396  5154  9 58 32  0  2.05 102.3 00:01:50
  4   0   0     831518      21090   282    19     0     0     0      0   386  21698  1766  9 57 34  0  1.98  99.2 00:02:00
  4   0   0     832012      19295   331    47     0     0     0      0   692  28169  2409 12 56 32  0  2.07 103.7 00:02:10
  3   1   0     831545      18176   270   124     0     0     0      0  1895  20397  4890  8 58 33  0  2.03 101.7 00:02:20
  4   1   0     831544      15563   282   225     0     0     0      0   484  22010  1946  9 58 34  0  2.00 100.1 00:02:30
  3   0   0     831605      15939   287    53     0     0     0      0  1092  21949  3675  8 58 33  0  2.01 100.4 00:02:40
  3   1   0     831560      17238   290    19     0     0     0      0  1188  21928  3491  8 59 33  0  2.01 100.5 00:02:50
  4   0   0     832473      17343   295    14     0     0     0      0   313  23571  1642  9 57 34  0  2.02 101.1 00:03:00
  3   1   0     831544      24748   276    90     0     0     0      0  2007  22970  5133  8 59 33  0  2.04 102.1 00:03:10
  4   0   0     831527      38185   294   219     0     0     0      0   478  22003  1966  9 58 34  0  2.00  99.9 00:03:20
   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  3   0   0     831644      49085   291    36     0     0     0      0  1334  22649  3660  8 58 33  0  2.02 101.0 00:03:30
  3   1   0     831539      53706   293    22     0     0     0      0  1143  22741  3324  9 58 33  0  2.02 101.0 00:03:40
  3   1   0     831603      60141   297    27     0     0     0      0   553  22149  2007  9 58 33  0  2.01 100.3 00:03:50
  3   1   0     833230      64335   292    47     0     0     0      0  1807  23818  4827  9 58 33  0  2.05 102.5 00:04:00
  3   1   0     831555      65973   279    25     0     0     0      0   606  22513  2184  9 57 34  0  1.99  99.3 00:04:10
