
System configuration: type=Shared mode=Uncapped smt=4 lcpu=12 mem=6144MB psize=48 ent=2.00 

%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
  4.5  30.5    0.1   64.9  1.09  54.3    9.8  1810    17   101   0.58 00:05:00    
  6.1  30.3    0.1   63.4  1.12  55.8   10.2  1052    19   101   0.58 00:05:10    
  8.2  33.5    0.6   57.8  1.30  64.8   11.8  3827    48   101   0.58 00:05:20    
  4.7  29.9    0.1   65.2  1.07  53.5    9.8  1104    21   101   0.58 00:05:30    
  4.5  31.0    0.2   64.3  1.10  54.9   10.6  1971    22   101   0.58 00:05:40    
  4.5  31.1    0.1   64.4  1.11  55.5    9.7  2468    17   101   0.58 00:05:50    
  4.8  29.8    0.1   65.4  1.07  53.3    9.4   754    14   101   0.58 00:06:00    
  5.2  31.6    0.1   63.1  1.13  56.7   10.5  3041    49   101   0.58 00:06:10    
  4.6  30.1    0.2   65.1  1.08  53.9    9.8  1096    45   101   0.58 00:06:20    
  4.7  30.7    0.1   64.5  1.09  54.6    9.7  1620    63   101   0.58 00:06:30    
  4.6  32.0    0.2   63.2  1.14  57.0   10.6  3136    56   101   0.58 00:06:40    
  4.6  30.0    0.1   65.2  1.07  53.5    9.5   836    33   101   0.58 00:06:50    
  5.0  30.5    0.1   64.4  1.10  55.0    9.8  1602    21   101   0.58 00:07:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  4.8  31.3    0.1   63.8  1.13  56.3    9.8  2451    38   101   0.58 00:07:10    
  4.7  30.4    0.2   64.8  1.09  54.3    9.5  1383    34   101   0.58 00:07:20    
  4.5  31.1    0.2   64.2  1.10  55.2   10.4  2613    29   101   0.58 00:07:30    
  4.7  30.7    0.1   64.5  1.10  54.9   10.1  1692    20   101   0.58 00:07:40    
  4.5  29.8    0.1   65.6  1.06  52.9    9.3   851    15   101   0.58 00:07:50    
  4.6  31.6    0.2   63.6  1.12  56.0   10.7  3183    25   101   0.58 00:08:00    
 10.1  30.5    0.1   59.3  1.26  62.8   11.3  1675    41   101   0.58 00:08:10    
 34.7  30.9    0.1   34.3  1.96  97.8   17.6  3708    91   101   0.58 00:08:20    
 23.9  40.7    0.1   35.4  1.91  95.7   17.4  1411    44   101   0.58 00:08:30    
  7.1  57.9    0.0   35.0  1.97  98.5   17.2  2116    34   101   0.58 00:08:40    
  7.0  58.9    0.1   34.1  2.06 103.1   17.8  3618    59   101   0.58 00:08:50    
  7.7  58.3    0.1   33.9  2.03 101.5   17.5  1854    27   101   0.58 00:09:00    
  7.8  58.2    0.1   33.8  2.08 104.1   18.2  3123    79   101   0.58 00:09:10    
  7.6  58.5    0.0   33.9  2.04 101.9   17.6  2349    60   101   0.58 00:09:20    
  7.4  58.4    0.1   34.2  1.99  99.5   16.9  1355    31   101   0.58 00:09:30    
  7.1  58.9    0.1   34.0  2.06 102.9   17.6  4032    60   101   0.58 00:09:40    
  7.6  56.8    0.0   35.6  1.95  97.6   16.3  1001    34   101   0.58 00:09:50    
  7.7  58.7    0.1   33.5  2.05 102.7   17.8  3103    50   101   0.58 00:10:00    
  9.3  57.5    0.2   33.0  2.00 100.2   17.6  2817    59   101   0.58 00:10:10    
  7.3  58.5    0.0   34.2  2.05 102.6   17.6  1769    55   101   0.58 00:10:20    
  8.0  58.7    0.1   33.2  2.10 104.8   18.7  3640    57   101   0.58 00:10:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  8.4  57.7    0.1   33.9  2.09 104.7   17.6  1922    26   101   0.58 00:10:40    
  7.1  58.9    0.1   33.9  2.04 102.2   17.7  2581    44   101   0.58 00:10:50    
  7.3  59.0    0.0   33.7  2.03 101.3   17.5  2436    48   101   0.58 00:11:00    
  8.6  57.5    0.0   33.9  2.03 101.7   16.8  1087    49   101   0.58 00:11:10    
  7.1  59.0    0.1   33.8  2.09 104.5   18.0  4102    71   101   0.58 00:11:20    
  7.8  58.0    0.0   34.2  1.99  99.6   16.9  1054    26   101   0.58 00:11:30    
  7.2  59.0    0.1   33.8  2.04 102.2   17.8  2846    36   101   0.58 00:11:40    
  7.5  58.7    0.0   33.9  2.01 100.4   17.3  1803    22   101   0.58 00:11:50    
  8.0  58.1    0.0   33.8  2.05 102.4   17.0  1299    23   101   0.58 00:12:00    
  7.2  58.7    0.0   34.0  2.06 103.1   18.1  3279    72   101   0.58 00:12:10    
  7.7  58.3    0.0   34.0  2.01 100.7   17.2  1466    48   101   0.58 00:12:20    
  7.2  58.8    0.0   33.9  2.02 100.8   17.1  2205    41   101   0.58 00:12:30    
  7.3  58.8    0.0   33.8  2.04 101.8   17.8  2674    36   101   0.58 00:12:40    
  7.3  57.3    0.0   35.3  1.95  97.6   16.6   957    27   101   0.58 00:12:50    
  7.2  59.0    0.0   33.8  2.07 103.3   18.6  3738    66   101   0.58 00:13:00    
  8.2  57.6    0.0   34.2  2.03 101.7   16.8  1043    73   101   0.58 00:13:10    
  7.3  58.8    0.0   33.9  2.05 102.4   17.6  2726    98   101   0.58 00:13:20    
  7.4  58.6    0.0   33.9  2.06 103.0   17.5  2650    85   101   0.58 00:13:30    
  7.4  58.6    0.1   33.9  2.02 101.0   17.1  1533    72   101   0.58 00:13:40    
  7.0  58.6    0.1   34.4  2.03 101.7   17.2  3072    64   101   0.58 00:13:50    
  7.8  57.1    0.0   35.2  1.97  98.3   16.6  1227    37   101   0.58 00:14:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  8.2  58.1    0.0   33.7  2.04 102.0   17.3  1866    51   101   0.58 00:14:10    
  7.1  58.8    0.1   34.1  2.05 102.6   17.8  2846    67   101   0.58 00:14:20    
  7.4  58.1    0.0   34.5  1.98  98.8   16.5  1061    37   101   0.58 00:14:30    
  7.0  59.1    0.1   33.8  2.05 102.6   19.0  3733    51   101   0.58 00:14:40    
  7.5  58.3    0.0   34.1  1.99  99.7   16.9   905    31   101   0.58 00:14:50    
  8.1  58.1    0.0   33.8  2.04 102.1   17.2  1601    47   101   0.58 00:15:00    
  7.0  59.3    0.1   33.6  2.10 105.1   18.7  5085    83   101   0.58 00:15:10    
  6.8  59.4    0.1   33.8  2.06 102.9   18.4  3716    80   101   0.58 00:15:20    
 13.4  55.4    0.1   31.2  2.42 120.8   21.8  1769    72   101   0.58 00:15:30    
 13.8  57.7    0.1   28.4  2.56 127.8   26.1  4094    91   101   0.58 00:15:40    
 14.0  56.6    0.1   29.2  2.52 126.2   24.2  2676    73   101   0.58 00:15:50    
 13.9  56.4    0.1   29.6  2.53 126.6   23.6  2219    66   101   0.58 00:16:00    
 14.1  57.3    0.1   28.5  2.58 129.0   26.2  3693   112   101   0.58 00:16:10    
 14.2  56.4    0.1   29.4  2.54 126.8   24.5  2553   131   101   0.58 00:16:20    
  9.5  57.8    0.0   32.7  2.14 107.0   18.8  1529    70   101   0.58 00:16:30    
  7.2  59.0    0.0   33.8  2.04 102.1   17.6  3312    69   101   0.58 00:16:40    
  7.8  58.2    0.0   34.0  2.03 101.5   17.1  1051    33   101   0.58 00:16:50    
  7.6  58.6    0.1   33.7  2.03 101.5   17.9  3180    66   101   0.58 00:17:00    
  8.0  58.0    0.0   34.0  2.03 101.7   17.6  1572    59   101   0.58 00:17:10    
  7.4  58.7    0.0   33.9  2.01 100.6   17.0  1500    54   101   0.58 00:17:20    
  7.3  58.8    0.0   33.9  2.05 102.5   17.5  3127    50   101   0.58 00:17:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.6  58.2    0.0   34.2  1.99  99.4   16.9  1291    29   101   0.58 00:17:40    
  7.2  58.7    0.0   34.2  2.04 102.2   17.6  2705    42   101   0.58 00:17:50    
  7.8  58.7    0.0   33.5  2.03 101.6   17.4  2131    32   101   0.58 00:18:00    
  8.0  58.1    0.0   33.9  2.02 100.9   17.1  1051    79   101   0.58 00:18:10    
  6.6  59.8    0.1   33.4  2.08 104.0   19.0  4774   150   101   0.58 00:18:20    
  7.6  57.9    0.1   34.5  1.97  98.7   16.8  1250    53   101   0.58 00:18:30    
  7.3  58.9    0.0   33.8  2.03 101.3   17.7  2836    53   101   0.58 00:18:40    
  7.5  58.7    0.0   33.8  2.03 101.7   17.6  1799    32   101   0.58 00:18:50    
  7.9  58.2    0.0   33.8  2.02 101.1   17.3  1279    23   101   0.58 00:19:00    
  7.4  58.6    0.1   34.0  2.07 103.3   18.1  3570    75   101   0.58 00:19:10    
  7.5  58.3    0.0   34.1  2.02 101.0   17.2  1695    60   101   0.58 00:19:20    
  7.4  58.6    0.0   33.9  2.03 101.3   17.6  2477    44   101   0.58 00:19:30    
  7.6  58.2    0.1   34.1  2.01 100.3   17.2  2143    30   101   0.58 00:19:40    
  8.5  55.7    0.0   35.8  1.95  97.3   16.3   965    22   101   0.58 00:19:50    
  6.9  59.1    0.0   33.9  2.03 101.6   17.9  3389    53   101   0.58 00:20:00    
  8.3  58.7    0.1   33.0  2.00 100.2   17.5  1238    47   101   0.58 00:20:10    
  7.2  59.3    0.1   33.4  2.03 101.3   17.9  3022    72   101   0.58 00:20:20    
  7.3  59.1    0.1   33.5  2.00  99.8   17.3  2515    53   101   0.58 00:20:30    
 14.4  57.1    0.4   28.1  2.30 114.9   24.0  2465    49   101   0.58 00:20:40    
  5.9  60.1    0.1   34.0  2.03 101.4   17.9  3696    58   101   0.58 00:20:50    
  7.8  58.5    0.1   33.6  2.00  99.9   17.1  1367    32   101   0.58 00:21:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.0  58.9    0.0   34.0  2.04 102.2   17.2  2294    70   101   0.58 00:21:10    
  6.1  59.5    0.0   34.3  2.02 101.0   17.7  2854    73   101   0.58 00:21:20    
  6.3  59.1    0.0   34.6  1.97  98.7   16.9  1245    50   101   0.58 00:21:30    
  7.0  59.5    0.1   33.4  2.04 102.0   18.4  3794    66   101   0.58 00:21:40    
  6.1  57.8    0.0   36.0  1.93  96.3   16.8  1071    43   101   0.58 00:21:50    
  6.7  59.4    0.0   33.9  2.01 100.5   17.2  1999    50   101   0.58 00:22:00    
  6.8  59.7    0.0   33.5  2.00 100.2   17.7  2499    71   101   0.58 00:22:10    
  6.2  59.2    0.0   34.5  1.98  99.0   16.5  1481    62   101   0.58 00:22:20    
  6.1  59.9    0.0   34.0  2.03 101.3   17.5  3231    66   101   0.58 00:22:30    
  6.5  59.0    0.0   34.4  1.99  99.4   16.4  1271    38   101   0.58 00:22:40    
  6.2  59.5    0.0   34.2  2.01 100.3   16.8  1439    41   101   0.58 00:22:50    
  6.3  59.6    0.1   34.0  2.05 102.7   18.3  3541    65   101   0.58 00:23:00    
  6.9  59.2    0.0   33.9  2.00 100.2   16.9  1102    80   101   0.58 00:23:10    
  5.8  60.3    0.1   33.8  2.02 100.8   17.8  4147   136   101   0.58 00:23:20    
  8.6  57.5    0.1   33.8  2.02 100.8   18.0  1983    63   101   0.58 00:23:30    
  7.4  58.4    0.0   34.1  2.04 101.8   16.9  1741    33   101   0.58 00:23:40    
  7.0  59.1    0.1   33.8  2.07 103.6   18.4  3317    41   101   0.58 00:23:50    
  8.3  57.9    0.0   33.8  2.02 100.9   17.1  1172    36   101   0.58 00:24:00    
  7.3  58.9    0.1   33.7  2.06 103.0   17.9  3198    93   101   0.58 00:24:10    
  7.6  58.5    0.0   33.9  2.00 100.2   17.3  1578    38   101   0.58 00:24:20    
  7.7  58.3    0.0   33.9  2.01 100.6   16.9  1194    21   101   0.58 00:24:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.0  59.0    0.0   33.9  2.02 100.8   17.5  3382    38   101   0.58 00:24:40    
  7.5  57.4    0.0   35.1  1.96  98.2   16.6   949    14   101   0.58 00:24:50    
  7.5  58.6    0.1   33.8  2.07 103.5   18.1  3353    37   101   0.58 00:25:00    
  7.9  58.5    0.1   33.6  2.04 102.2   17.6  2219    50   101   0.58 00:25:10    
  7.5  58.5    0.1   34.0  2.03 101.6   17.1  2075    55   101   0.58 00:25:20    
  7.0  59.1    0.1   33.9  2.08 104.2   18.7  3683    72   101   0.58 00:25:30    
  7.6  58.4    0.0   33.9  2.03 101.3   17.4  1534    29   101   0.58 00:25:40    
  7.2  58.7    0.1   34.0  2.07 103.5   18.1  2921    48   101   0.58 00:25:50    
  7.5  58.4    0.0   34.0  2.00 100.0   17.0  2205    33   101   0.58 00:26:00    
  8.5  57.7    0.0   33.7  2.01 100.4   17.4  1248    59   101   0.58 00:26:10    
  7.0  59.0    0.1   33.9  2.10 105.1   18.1  4146    76   101   0.58 00:26:20    
  7.7  58.2    0.0   34.0  2.00  99.9   17.1  1205    23   101   0.58 00:26:30    
  7.6  58.5    0.0   33.9  2.04 101.9   17.3  2624    46   101   0.58 00:26:40    
  7.3  58.6    0.0   34.1  2.03 101.6   17.5  1831    30   101   0.58 00:26:50    
  7.9  57.9    0.0   34.1  1.99  99.3   17.1  1147    20   101   0.58 00:27:00    
  7.2  58.6    0.0   34.2  2.06 103.1   18.2  3583    76   101   0.58 00:27:10    
  7.7  58.2    0.0   34.0  2.01 100.5   16.8  1558    59   101   0.58 00:27:20    
  7.6  58.5    0.1   33.9  2.04 102.0   17.6  2548    39   101   0.58 00:27:30    
  7.1  59.0    0.1   33.9  2.05 102.7   18.0  2807    31   101   0.58 00:27:40    
  7.5  58.6    0.0   33.9  2.01 100.4   17.1  1063    24   101   0.58 00:27:50    
  8.7  57.9    0.1   33.2  2.13 106.6   19.3  3739    37   101   0.58 00:28:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.7  58.1    0.0   34.2  2.02 100.8   17.1  1387    82   101   0.58 00:28:10    
  7.3  58.8    0.1   33.8  2.02 101.0   17.7  2670    87   101   0.58 00:28:20    
  7.2  58.9    0.0   33.8  2.02 101.2   17.5  2964    42   101   0.58 00:28:30    
  8.3  56.7    0.0   34.9  1.98  98.9   16.6  1345    18   101   0.58 00:28:40    
  7.2  58.9    0.1   33.9  2.07 103.3   18.2  3521    69   101   0.58 00:28:50    
  8.1  58.1    0.0   33.8  2.04 102.1   17.3  1121    33   101   0.58 00:29:00    
  8.0  58.1    0.0   33.8  2.02 100.8   17.4  1978    50   101   0.58 00:29:10    
  7.1  58.7    0.0   34.2  2.04 102.2   17.8  3206    67   101   0.58 00:29:20    
  7.6  58.4    0.0   34.0  2.01 100.3   17.1  1280    19   101   0.58 00:29:30    
  7.1  59.0    0.1   33.8  2.06 103.0   18.0  3632    44   101   0.58 00:29:40    
  7.6  58.4    0.1   33.8  2.02 101.2   17.5  1312    25   101   0.58 00:29:50    
  7.7  58.4    0.0   33.9  2.04 101.9   17.5  1621    29   101   0.58 00:30:00    
  8.7  58.1    0.1   33.1  2.06 103.2   18.6  3366    54   101   0.58 00:30:10    
  7.4  57.8    0.0   34.8  1.98  99.1   16.6  1335    48   101   0.58 00:30:20    
  7.9  58.9    0.1   33.0  2.09 104.3   19.0  3785    62   101   0.58 00:30:30    
  8.7  57.7    0.1   33.5  2.04 102.1   17.6  1845    38   101   0.58 00:30:40    
  7.6  58.5    0.1   33.9  2.03 101.7   17.5  1996    45   101   0.58 00:30:50    
  7.3  58.6    0.1   34.0  2.04 102.2   17.8  3874    52   101   0.58 00:31:00    
  7.9  58.0    0.1   34.0  2.01 100.6   17.2  1724    43   101   0.58 00:31:10    
  6.9  59.3    0.1   33.8  2.05 102.7   18.1  3406    68   101   0.58 00:31:20    
  7.5  58.5    0.0   33.9  2.04 102.2   17.5  1959    66   101   0.58 00:31:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.5  58.5    0.0   34.0  2.03 101.4   17.3  1405    27   101   0.58 00:31:40    
  7.3  58.8    0.0   33.9  2.03 101.5   17.6  3113    47   101   0.58 00:31:50    
  7.8  58.1    0.0   34.1  2.01 100.7   16.7  1091    32   101   0.58 00:32:00    
  7.7  58.5    0.1   33.7  2.09 104.6   18.1  3313    70   101   0.58 00:32:10    
  7.4  58.4    0.0   34.2  2.03 101.6   17.3  1922    97   101   0.58 00:32:20    
  7.7  58.4    0.0   33.9  2.04 101.8   17.3  1657    74   101   0.58 00:32:30    
  7.0  59.1    0.1   33.9  2.08 103.8   18.0  3540    45   101   0.58 00:32:40    
  7.4  57.9    0.0   34.6  1.98  98.9   17.1  1407    24   101   0.58 00:32:50    
  7.8  58.2    0.0   34.0  2.07 103.5   17.5  2670    45   101   0.58 00:33:00    
  7.7  58.5    0.1   33.8  2.04 102.0   17.3  2361    71   101   0.58 00:33:10    
  7.5  58.4    0.0   34.1  2.03 101.3   17.2  1383   100   101   0.58 00:33:20    
  7.1  59.1    0.1   33.8  2.07 103.5   18.2  3994    75   101   0.58 00:33:30    
  7.7  58.1    0.0   34.2  1.99  99.5   16.9  1030    28   101   0.58 00:33:40    
  7.1  58.8    0.1   34.0  2.06 103.2   17.8  3140    41   101   0.58 00:33:50    
  7.9  58.3    0.0   33.8  2.03 101.7   17.1  1908    29   101   0.58 00:34:00    
  7.9  58.3    0.0   33.8  2.02 100.8   17.2  1365    60   101   0.58 00:34:10    
  7.1  58.8    0.1   34.0  2.07 103.4   18.5  3861    62   101   0.58 00:34:20    
  7.8  58.4    0.0   33.7  2.02 100.8   17.1  1619    34   101   0.58 00:34:30    
  7.4  58.6    0.0   33.9  2.05 102.5   17.2  2388    35   101   0.58 00:34:40    
  7.2  58.9    0.1   33.9  2.05 102.4   18.0  2731    39   101   0.58 00:34:50    
  7.9  58.1    0.0   34.1  2.02 101.2   16.9   995    18   101   0.58 00:35:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  8.4  57.7    0.0   33.8  2.10 105.2   18.3  3759    64   101   0.58 00:35:10    
  7.6  58.3    0.0   34.0  2.02 100.8   17.2  1097    44   101   0.58 00:35:20    
  7.4  58.6    0.1   33.8  2.06 103.1   18.0  2748    43   101   0.58 00:35:30    
  7.3  58.6    0.1   34.1  2.06 102.9   17.9  2694    33   101   0.58 00:35:40    
  7.7  58.4    0.0   33.9  2.03 101.6   17.2  1596    24   101   0.58 00:35:50    
  7.7  58.5    0.1   33.8  2.10 104.8   18.0  3323    31   101   0.58 00:36:00    
  7.7  58.6    0.0   33.7  2.03 101.4   17.5  1528    56   101   0.58 00:36:10    
 16.5  51.8    0.3   31.4  2.25 112.5   21.1  2642    71   101   0.58 00:36:20    
 19.0  49.9    0.3   30.8  2.31 115.7   21.8  3730    56   101   0.58 00:36:30    
 20.0  48.6    0.3   31.2  2.28 114.0   20.9  1779    24   101   0.58 00:36:40    
 19.7  49.9    0.4   30.0  2.34 117.1   23.1  4820    62   101   0.58 00:36:50    
 20.0  49.2    0.4   30.4  2.33 116.5   22.0  2046    28   101   0.58 00:37:00    
 19.4  49.5    0.7   30.4  2.31 115.7   21.8  3546    76   101   0.58 00:37:10    
  9.1  57.4    0.2   33.3  2.04 101.8   17.9  2928    49   101   0.58 00:37:20    
  7.6  57.8    0.0   34.6  1.99  99.4   16.8  1658    26   101   0.58 00:37:30    
  7.1  58.9    0.0   33.9  2.00 100.0   17.7  3378    35   101   0.58 00:37:40    
  7.3  58.4    0.0   34.2  1.98  99.2   16.8  1527    19   101   0.58 00:37:50    
  7.8  58.6    0.0   33.6  2.02 100.9   17.1  1570    21   101   0.58 00:38:00    
  7.4  58.7    0.0   33.9  2.07 103.4   17.8  3045    80   101   0.58 00:38:10    
  7.5  58.5    0.0   34.1  2.00  99.9   17.0  1162    51   101   0.58 00:38:20    
  7.1  58.8    0.0   34.0  2.06 102.9   17.9  3421    39   101   0.58 00:38:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.6  58.5    0.0   33.9  2.00 100.2   17.1  1283    20   101   0.58 00:38:40    
  7.4  58.9    0.0   33.7  2.01 100.3   17.6  1869    26   101   0.58 00:38:50    
  7.4  58.8    0.0   33.7  2.05 102.7   17.9  2827    27   101   0.58 00:39:00    
  9.0  57.6    0.1   33.3  2.07 103.7   18.5  2357    66   101   0.58 00:39:10    
 16.1  52.0    0.7   31.2  2.28 113.8   21.6  3824    74   101   0.58 00:39:20    
 14.7  53.4    0.4   31.6  2.17 108.3   20.3  2980    43   101   0.58 00:39:30    
 12.9  54.3    0.3   32.5  2.11 105.6   18.5  2460    22   101   0.58 00:39:40    
 17.6  50.2    0.8   31.4  2.22 111.0   20.7  4038    49   101   0.58 00:39:50    
 16.8  50.8    0.5   31.8  2.13 106.5   19.5  2103    26   101   0.58 00:40:00    
 12.0  54.2    0.2   33.6  2.03 101.7   18.1  4297    76   101   0.58 00:40:10    
 10.9  53.1    0.1   35.9  1.95  97.3   16.8  1927    50   101   0.58 00:40:20    
 19.7  49.2    0.4   30.7  2.27 113.3   21.6  3184    85   101   0.58 00:40:30    
 22.0  47.9    0.5   29.6  2.35 117.3   23.2  4622    97   101   0.58 00:40:40    
 21.2  47.7    0.3   30.9  2.32 115.9   21.8  2711    81   101   0.58 00:40:50    
 21.2  47.5    0.3   31.0  2.28 114.2   22.0  3699    60   101   0.58 00:41:00    
 19.9  49.1    0.3   30.6  2.29 114.7   22.4  3407    83   101   0.58 00:41:10    
 19.2  49.7    0.3   30.8  2.25 112.5   21.1  2307    62   101   0.58 00:41:20    
  7.4  58.5    0.1   34.0  2.04 101.8   17.7  3929    64   101   0.58 00:41:30    
  7.8  57.1    0.0   35.1  1.97  98.3   16.6   999    32   101   0.58 00:41:40    
  7.4  58.3    0.0   34.2  2.00  99.9   17.8  2868    53   101   0.58 00:41:50    
  9.7  56.1    0.0   34.1  2.00  99.9   17.4  1653    38   101   0.58 00:42:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.1  55.3    0.1   37.5  1.90  94.9   16.5  2061    47   101   0.58 00:42:10    
  7.0  59.0    0.1   33.9  2.00 100.0   17.4  3485    46   101   0.58 00:42:20    
  7.5  58.8    0.0   33.7  2.02 100.8   17.4  1438    28   101   0.58 00:42:30    
  7.4  58.6    0.1   33.9  2.05 102.4   17.2  2559    34   101   0.58 00:42:40    
  7.6  58.2    0.1   34.1  2.04 102.0   17.5  3199    40   101   0.58 00:42:50    
  9.0  56.2    0.1   34.7  1.98  99.1   16.8  1022    22   101   0.58 00:43:00    
 10.1  56.5    0.1   33.4  2.05 102.4   18.3  2988    77   101   0.58 00:43:10    
  7.7  58.1    0.1   34.1  2.02 101.1   17.7  3308    66   101   0.58 00:43:20    
  8.7  56.4    0.1   34.8  1.98  99.2   16.7  1333    28   101   0.58 00:43:30    
  8.4  57.3    0.0   34.2  2.01 100.5   17.1  2190    29   101   0.58 00:43:40    
  7.9  57.9    0.1   34.1  2.02 100.8   17.2  2915    38   101   0.58 00:43:50    
  8.9  56.0    0.0   35.1  1.98  98.9   16.1   946    21   101   0.58 00:44:00    
  8.7  57.3    0.1   33.9  2.04 101.9   17.8  3463    68   101   0.58 00:44:10    
  8.3  56.5    0.0   35.1  1.97  98.7   16.6  1173    23   101   0.58 00:44:20    
  8.2  57.4    0.1   34.3  2.00  99.9   16.4  2067    29   101   0.58 00:44:30    
  8.0  57.6    0.1   34.3  1.99  99.6   16.9  2579    32   101   0.58 00:44:40    
  8.3  56.6    0.0   35.1  1.97  98.7   16.4  1194    23   101   0.58 00:44:50    
  8.9  57.4    0.1   33.6  2.00 100.1   17.7  2976    35   101   0.58 00:45:00    
  8.9  56.8    0.1   34.2  2.01 100.5   16.8  1637    31   101   0.58 00:45:10    
  8.6  56.9    0.1   34.5  2.01 100.5   16.4  1726    56   101   0.58 00:45:20    
