
System configuration: type=Shared mode=Uncapped smt=4 lcpu=12 mem=6144MB psize=48 ent=2.00 

%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
  7.4  64.2    0.1   28.3  2.44 122.1   23.8  1474    70   101   0.58 00:08:50    
  7.1  64.3    0.1   28.5  2.45 122.3   24.5  2732    77   101   0.58 00:09:00    
  7.7  64.5    0.2   27.6  2.48 123.8   25.5  2688   109   101   0.58 00:09:10    
  7.2  64.4    0.1   28.3  2.45 122.6   24.1  1595    62   101   0.58 00:09:20    
  7.0  65.3    0.2   27.5  2.45 122.5   25.7  3979    69   101   0.58 00:09:30    
  7.3  64.4    0.1   28.2  2.45 122.4   24.3  1759    50   101   0.58 00:09:40    
  7.3  64.3    0.1   28.3  2.48 124.0   24.9  2460    46   101   0.58 00:09:50    
  7.1  64.7    0.1   28.1  2.46 122.8   24.7  3015    62   101   0.58 00:10:00    
  9.6  63.1    0.1   27.2  2.46 122.9   24.9  1621    67   101   0.58 00:10:10    
  7.0  65.6    0.1   27.3  2.45 122.5   25.9  3843    75   101   0.58 00:10:20    
 14.2  62.5    0.5   22.8  2.69 134.5   31.1  2073    54   101   0.58 00:10:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  8.3  63.7    0.1   27.9  2.50 125.0   25.4  1918    42   101   0.58 00:10:40    
  7.0  65.1    0.1   27.8  2.48 124.2   25.6  3471    64   101   0.58 00:10:50    
  7.6  63.7    0.1   28.7  2.46 122.9   24.4  1456    43   101   0.58 00:11:00    
  7.5  65.0    0.2   27.3  2.50 125.2   26.5  3839   110   101   0.58 00:11:10    
  7.3  63.8    0.1   28.8  2.48 124.0   24.2  1802    63   101   0.58 00:11:20    
  7.1  64.1    0.1   28.7  2.48 123.8   24.7  2116    84   101   0.58 00:11:30    
  8.5  64.0    0.2   27.3  2.50 125.0   26.3  3599    68   101   0.58 00:11:40    
  7.2  64.4    0.2   28.2  2.44 121.8   24.3  1691    48   101   0.58 00:11:50    
  7.2  64.9    0.1   27.8  2.46 122.8   25.0  3408    67   101   0.58 00:12:00    
  7.9  64.2    0.1   27.8  2.47 123.3   24.7  1720    55   101   0.58 00:12:10    
  7.3  64.2    0.1   28.5  2.46 123.1   24.3  1671    45   101   0.58 00:12:20    
  6.9  65.3    0.1   27.7  2.47 123.3   25.6  3762    79   101   0.58 00:12:30    
  7.3  64.1    0.1   28.6  2.44 122.2   23.9  1502    40   101   0.58 00:12:40    
  7.1  64.5    0.1   28.3  2.50 124.8   25.6  3256    68   101   0.58 00:12:50    
  7.3  64.5    0.0   28.2  2.45 122.4   24.3  1887    52   101   0.58 00:13:00    
  7.7  64.0    0.1   28.2  2.46 122.9   24.6  1598    79   101   0.58 00:13:10    
  6.9  65.3    0.1   27.7  2.47 123.4   25.8  3916   117   101   0.58 00:13:20    
  7.4  64.1    0.2   28.3  2.42 121.0   24.4  1744    47   101   0.58 00:13:30    
  7.0  64.8    0.1   28.1  2.42 121.0   25.0  3375    53   101   0.58 00:13:40    
  7.4  64.3    0.1   28.2  2.46 123.1   24.6  2160    41   101   0.58 00:13:50    
  7.3  63.7    0.1   28.9  2.45 122.7   24.0  1466    24   101   0.58 00:14:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.6  64.9    0.2   27.3  2.50 124.8   25.6  3994    84   101   0.58 00:14:10    
  7.4  64.0    0.1   28.6  2.45 122.5   24.1  1664    55   101   0.58 00:14:20    
  7.2  64.4    0.2   28.2  2.43 121.3   24.3  2785    73   101   0.58 00:14:30    
  7.2  64.3    0.1   28.4  2.45 122.4   24.6  2711    59   101   0.58 00:14:40    
  7.1  64.5    0.2   28.2  2.42 121.1   24.5  1761    45   101   0.58 00:14:50    
  7.0  64.9    0.1   27.9  2.49 124.3   25.4  3852    75   101   0.58 00:15:00    
  7.7  65.3    0.2   26.9  2.45 122.6   25.4  2756    84   101   0.58 00:15:10    
  7.1  65.7    0.1   27.1  2.45 122.7   26.1  3827   128   101   0.58 00:15:20    
  7.9  65.2    0.2   26.7  2.49 124.6   26.5  4470    94   101   0.58 00:15:30    
 12.8  63.6    0.1   23.5  2.72 135.9   30.1  1735    59   101   0.58 00:15:40    
 12.4  64.8    0.1   22.7  2.72 136.0   32.0  3551    98   101   0.58 00:15:50    
 12.5  63.8    0.1   23.7  2.71 135.6   30.1  2126    86   101   0.58 00:16:00    
 12.5  64.1    0.1   23.3  2.70 134.8   30.9  2592    87   101   0.58 00:16:10    
 12.8  64.0    0.1   23.1  2.74 137.1   31.4  2939   127   101   0.58 00:16:20    
 12.7  63.5    0.1   23.6  2.72 135.9   30.2  1579    73   101   0.58 00:16:30    
 12.4  64.4    0.1   23.0  2.74 137.0   31.8  3694    74   101   0.58 00:16:40    
  8.5  64.1    0.1   27.3  2.48 123.9   25.4  1548    32   101   0.58 00:16:50    
  7.2  64.5    0.1   28.2  2.46 123.0   24.9  2333    69   101   0.58 00:17:00    
  7.8  64.4    0.1   27.7  2.49 124.6   26.0  3365    82   101   0.58 00:17:10    
  7.5  64.0    0.1   28.4  2.46 122.8   24.3  1666    57   101   0.58 00:17:20    
  7.3  64.9    0.1   27.7  2.47 123.6   26.0  3815    76   101   0.58 00:17:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.5  64.2    0.1   28.3  2.44 122.0   24.4  1524    32   101   0.58 00:17:40    
  7.5  63.7    0.1   28.7  2.44 121.9   24.0  2050    38   101   0.58 00:17:50    
  7.8  64.0    0.2   28.0  2.44 121.9   24.7  3726    74   101   0.58 00:18:00    
  7.9  63.6    0.2   28.3  2.48 124.2   24.6  1993    94   101   0.58 00:18:10    
  7.1  65.3    0.1   27.5  2.50 125.0   26.5  3850   189   101   0.58 00:18:20    
  7.4  64.1    0.2   28.4  2.45 122.5   24.2  2411    85   101   0.58 00:18:30    
  7.7  63.3    0.1   28.9  2.45 122.5   23.8  1795    52   101   0.58 00:18:40    
  7.2  64.6    0.1   28.1  2.48 124.2   24.9  3624    60   101   0.58 00:18:50    
  7.5  63.8    0.1   28.7  2.43 121.5   23.5  1663    35   101   0.58 00:19:00    
  7.6  64.8    0.2   27.5  2.48 123.9   25.7  3485   109   101   0.58 00:19:10    
  7.3  64.3    0.1   28.3  2.44 122.0   24.2  2348    92   101   0.58 00:19:20    
  7.5  63.7    0.2   28.6  2.43 121.7   23.7  1771    66   101   0.58 00:19:30    
  7.2  64.9    0.1   27.8  2.48 123.8   26.2  3893    62   101   0.58 00:19:40    
  7.5  64.0    0.1   28.4  2.45 122.4   24.2  1427    20   101   0.58 00:19:50    
  7.3  64.9    0.1   27.8  2.46 122.8   24.9  3150    52   101   0.58 00:20:00    
  8.3  64.1    0.2   27.5  2.49 124.5   25.5  2272    62   101   0.58 00:20:10    
  7.6  63.5    0.1   28.8  2.48 123.8   23.9  1585    70   101   0.58 00:20:20    
  8.7  64.0    0.3   26.9  2.50 124.8   26.0  4621    90   101   0.58 00:20:30    
  8.5  63.2    0.1   28.2  2.49 124.7   24.4  1701    60   101   0.58 00:20:40    
  7.0  64.6    0.2   28.1  2.48 124.0   25.2  3241    55   101   0.58 00:20:50    
  7.8  63.6    0.1   28.5  2.48 124.1   24.4  2040    51   101   0.58 00:21:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  8.0  63.7    0.1   28.2  2.47 123.4   24.3  1495    62   101   0.58 00:21:10    
  7.3  65.1    0.1   27.5  2.48 124.2   25.9  3792   129   101   0.58 00:21:20    
  7.4  64.1    0.2   28.3  2.45 122.6   24.4  1864    48   101   0.58 00:21:30    
  7.2  65.0    0.1   27.7  2.46 122.9   25.4  2922    65   101   0.58 00:21:40    
  7.2  64.6    0.1   28.1  2.47 123.4   25.3  2588    44   101   0.58 00:21:50    
  7.3  64.2    0.1   28.4  2.45 122.4   24.2  1471    20   101   0.58 00:22:00    
  7.6  65.0    0.2   27.2  2.51 125.7   26.3  3869   114   101   0.58 00:22:10    
  7.5  63.8    0.1   28.6  2.45 122.6   24.1  1544    39   101   0.58 00:22:20    
  7.4  64.3    0.1   28.1  2.44 122.2   24.7  2724    52   101   0.58 00:22:30    
  7.3  64.6    0.1   27.9  2.44 121.9   25.0  2869    59   101   0.58 00:22:40    
  7.7  63.8    0.1   28.4  2.45 122.6   23.8  1510    40   101   0.58 00:22:50    
  7.0  64.8    0.1   28.1  2.50 124.9   25.8  3888    67   101   0.58 00:23:00    
  8.1  63.9    0.1   27.9  2.46 122.8   24.2  1428    97   101   0.58 00:23:10    
  7.4  64.0    0.1   28.6  2.46 123.2   24.3  2180    81   101   0.58 00:23:20    
  7.2  64.7    0.1   28.0  2.46 123.2   25.0  3257    61   101   0.58 00:23:30    
  7.7  63.8    0.1   28.5  2.46 122.8   24.0  1435    30   101   0.58 00:23:40    
  7.1  64.8    0.1   28.0  2.52 125.8   25.7  3840    65   101   0.58 00:23:50    
  7.4  63.8    0.1   28.7  2.47 123.7   24.2  1599    29   101   0.58 00:24:00    
  8.1  63.7    0.1   28.2  2.48 124.2   24.8  1840    72   101   0.58 00:24:10    
  7.3  64.6    0.1   28.0  2.49 124.6   25.2  3436    69   101   0.58 00:24:20    
  7.6  63.7    0.1   28.6  2.45 122.7   24.0  1596    32   101   0.58 00:24:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  6.9  65.3    0.1   27.7  2.45 122.6   25.3  3639    50   101   0.58 00:24:40    
  7.5  64.0    0.1   28.3  2.43 121.5   23.7  1379    29   101   0.58 00:24:50    
  7.3  64.3    0.1   28.3  2.47 123.4   24.7  1923    39   101   0.58 00:25:00    
  7.7  64.6    0.2   27.6  2.52 126.0   26.7  3675    93   101   0.58 00:25:10    
 12.9  61.6    0.6   24.9  2.53 126.3   27.6  2405    88   101   0.58 00:25:20    
 15.2  60.7    0.7   23.3  2.56 127.9   29.7  4131   118   101   0.58 00:25:30    
  8.8  62.9    0.1   28.1  2.46 123.1   24.8  2659    62   101   0.58 00:25:40    
 14.6  55.8    0.1   29.6  2.29 114.4   22.0  2086    46   101   0.58 00:25:50    
 15.1  57.0    0.1   27.8  2.41 120.5   25.8  4174    77   101   0.58 00:26:00    
  7.7  64.1    0.2   28.0  2.40 119.8   24.4  1878    64   101   0.58 00:26:10    
  7.2  64.5    0.1   28.2  2.50 125.2   25.8  3750    80   101   0.58 00:26:20    
  8.5  64.6    0.2   26.7  2.52 126.0   25.8  2403    85   101   0.58 00:26:30    
  8.7  65.2    0.1   25.9  2.58 129.1   27.7  1823    83   101   0.58 00:26:40    
  8.5  68.3    0.2   23.0  2.70 135.0   31.7  3684    89   101   0.58 00:26:50    
 11.1  64.6    0.3   24.0  2.58 129.1   28.6  2007    50   101   0.58 00:27:00    
 10.7  63.8    0.3   25.2  2.53 126.6   28.4  3782   101   101   0.58 00:27:10    
  8.6  68.5    0.3   22.7  2.68 134.2   31.3  2905    83   101   0.58 00:27:20    
  9.1  67.4    0.2   23.3  2.67 133.4   29.7  1771    44   101   0.58 00:27:30    
  8.5  68.6    0.2   22.7  2.68 133.8   31.4  3130    67   101   0.58 00:27:40    
  8.4  68.0    0.3   23.3  2.66 133.2   31.1  3553    57   101   0.58 00:27:50    
  8.8  67.4    0.2   23.5  2.66 133.0   30.4  2097    31   101   0.58 00:28:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  8.6  66.7    0.2   24.5  2.59 129.7   28.2  2219   110   101   0.58 00:28:10    
 15.8  60.3    0.7   23.2  2.60 129.9   30.2  4593   104   101   0.58 00:28:20    
 17.6  58.5    0.7   23.3  2.52 126.2   28.8  2647    54   101   0.58 00:28:30    
 15.0  63.1    0.7   21.3  2.66 132.9   33.3  4279    82   101   0.58 00:28:40    
 10.2  67.2    0.3   22.3  2.65 132.3   32.0  3521    72   101   0.58 00:28:50    
  8.5  67.7    0.2   23.6  2.64 132.1   29.6  1952    37   101   0.58 00:29:00    
  8.8  68.4    0.3   22.5  2.68 134.1   31.9  4497   130   101   0.58 00:29:10    
  8.7  67.9    0.2   23.2  2.69 134.3   30.3  1990    66   101   0.58 00:29:20    
  8.3  68.0    0.2   23.4  2.65 132.6   30.3  2917    54   101   0.58 00:29:30    
  7.8  65.6    0.2   26.4  2.56 127.9   27.6  2932    42   101   0.58 00:29:40    
 12.1  61.6    0.4   26.0  2.48 123.8   26.5  2088    36   101   0.58 00:29:50    
 20.3  56.8    0.9   22.0  2.63 131.7   31.7  5363    87   101   0.58 00:30:00    
 16.4  57.7    0.6   25.3  2.57 128.5   28.1  2533    56   101   0.58 00:30:10    
  7.4  64.4    0.1   28.1  2.47 123.5   25.0  2678    86   101   0.58 00:30:20    
  8.0  64.2    0.3   27.6  2.50 125.2   25.7  3136    73   101   0.58 00:30:30    
  8.5  63.2    0.1   28.2  2.47 123.4   24.6  1659    49   101   0.58 00:30:40    
  7.2  64.6    0.1   28.1  2.50 125.1   25.8  3232    82   101   0.58 00:30:50    
  7.3  64.3    0.1   28.3  2.47 123.5   24.8  2301    59   101   0.58 00:31:00    
  8.1  64.1    0.2   27.7  2.47 123.5   25.2  2070    61   101   0.58 00:31:10    
  7.2  65.1    0.1   27.6  2.47 123.7   25.6  3316   116   101   0.58 00:31:20    
  7.5  64.2    0.2   28.1  2.46 123.2   24.3  1893    80   101   0.58 00:31:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.2  64.4    0.1   28.3  2.49 124.7   25.3  3574    69   101   0.58 00:31:40    
 10.2  62.5    0.2   27.1  2.46 122.9   25.1  1542    29   101   0.58 00:31:50    
 18.2  58.3    0.7   22.8  2.61 130.7   30.2  2300    43   101   0.58 00:32:00    
  9.2  63.5    0.2   27.1  2.51 125.6   26.5  3317    91   101   0.58 00:32:10    
  7.6  63.4    0.1   29.0  2.48 123.9   23.6  1551   125   101   0.58 00:32:20    
  7.0  65.2    0.2   27.7  2.47 123.3   25.7  4236    72   101   0.58 00:32:30    
  7.5  63.3    0.1   29.1  2.45 122.7   23.7  1290    29   101   0.58 00:32:40    
  7.5  64.0    0.1   28.4  2.47 123.3   24.7  2301    48   101   0.58 00:32:50    
  6.9  65.4    0.2   27.5  2.46 122.9   25.1  3667    60   101   0.58 00:33:00    
  8.0  63.9    0.1   28.0  2.45 122.7   24.3  1740    76   101   0.58 00:33:10    
  7.1  65.2    0.1   27.6  2.46 123.0   25.9  3028   140   101   0.58 00:33:20    
  7.3  64.3    0.2   28.3  2.45 122.5   25.0  2914    74   101   0.58 00:33:30    
  7.8  63.8    0.1   28.3  2.44 121.8   23.9  1255    26   101   0.58 00:33:40    
  7.2  65.0    0.2   27.6  2.47 123.6   25.8  4098    59   101   0.58 00:33:50    
  7.6  63.1    0.1   29.3  2.47 123.6   23.2  1129    15   101   0.58 00:34:00    
  7.7  65.0    0.1   27.3  2.47 123.4   25.7  3593   102   101   0.58 00:34:10    
  7.5  64.1    0.1   28.3  2.46 123.1   24.2  1939    53   101   0.58 00:34:20    
  7.4  64.0    0.1   28.5  2.45 122.7   24.6  1894    36   101   0.58 00:34:30    
  7.4  64.7    0.1   27.8  2.45 122.7   25.4  3490    52   101   0.58 00:34:40    
  7.3  64.1    0.1   28.5  2.47 123.4   24.3  1734    29   101   0.58 00:34:50    
  7.5  64.4    0.1   28.0  2.46 123.2   25.3  2977    42   101   0.58 00:35:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.6  64.7    0.1   27.6  2.46 123.2   25.2  2270    56   101   0.58 00:35:10    
  7.9  63.6    0.1   28.5  2.45 122.7   23.7  1388    51   101   0.58 00:35:20    
  7.0  65.1    0.3   27.7  2.49 124.7   25.8  4438    81   101   0.58 00:35:30    
  7.8  63.6    0.1   28.5  2.44 122.0   23.7  1352    45   101   0.58 00:35:40    
  7.2  64.9    0.1   27.8  2.47 123.7   25.1  3315    68   101   0.58 00:35:50    
  7.5  63.6    0.0   28.8  2.47 123.4   24.1  1888    36   101   0.58 00:36:00    
  8.4  63.2    0.1   28.4  2.48 124.0   24.3  1592    82   101   0.58 00:36:10    
  7.9  64.6    0.2   27.3  2.47 123.4   26.1  3692   115   101   0.58 00:36:20    
  7.5  64.0    0.1   28.3  2.44 121.9   24.5  1813    50   101   0.58 00:36:30    
  7.4  64.1    0.1   28.4  2.50 125.2   25.1  2618    73   101   0.58 00:36:40    
  7.5  64.3    0.1   28.0  2.47 123.4   25.0  2774    51   101   0.58 00:36:50    
  7.6  63.6    0.1   28.7  2.43 121.5   23.5  1255    23   101   0.58 00:37:00    
  7.9  64.7    0.5   27.0  2.51 125.5   26.4  4215    97   101   0.58 00:37:10    
  7.9  63.4    0.1   28.5  2.43 121.5   24.1  1403    52   101   0.58 00:37:20    
  7.6  64.0    0.2   28.2  2.44 122.2   24.9  2968    55   101   0.58 00:37:30    
  7.9  63.7    0.1   28.3  2.44 122.2   24.4  2361    45   101   0.58 00:37:40    
  7.8  63.7    0.1   28.4  2.46 122.8   24.3  1834    38   101   0.58 00:37:50    
  7.5  64.5    0.1   27.9  2.46 123.0   25.4  3586    51   101   0.58 00:38:00    
  8.0  63.7    0.2   28.2  2.44 122.2   24.2  1919    96   101   0.58 00:38:10    
  7.6  64.0    0.1   28.3  2.46 123.2   24.6  2480   104   101   0.58 00:38:20    
  7.1  65.0    0.1   27.8  2.47 123.4   25.1  3028    46   101   0.58 00:38:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.8  63.5    0.1   28.6  2.45 122.5   24.4  1140    28   101   0.58 00:38:40    
  7.1  65.0    0.1   27.8  2.47 123.6   25.7  3958    65   101   0.58 00:38:50    
  7.5  63.7    0.1   28.7  2.44 122.1   24.0  1258    16   101   0.58 00:39:00    
  8.0  64.1    0.1   27.8  2.46 123.0   25.4  2615    80   101   0.58 00:39:10    
  7.2  64.5    0.1   28.2  2.46 122.9   24.9  2944    74   101   0.58 00:39:20    
  7.5  63.6    0.1   28.9  2.46 123.1   23.9  1791    39   101   0.58 00:39:30    
  7.1  64.7    0.1   28.1  2.48 124.1   25.2  3628    49   101   0.58 00:39:40    
  7.7  63.8    0.1   28.5  2.45 122.3   24.1  1615    33   101   0.58 00:39:50    
  8.0  63.5    0.1   28.4  2.46 123.1   23.9  1628    26   101   0.58 00:40:00    
  8.1  64.2    0.1   27.6  2.47 123.5   25.5  3693    93   101   0.58 00:40:10    
  7.3  64.2    0.1   28.5  2.45 122.3   24.2  1499    33   101   0.58 00:40:20    
  7.8  64.8    0.3   27.2  2.50 124.8   25.9  4504    74   101   0.58 00:40:30    
 10.6  63.5    0.2   25.6  2.52 125.9   26.5  1450    23   101   0.58 00:40:40    
 11.1  62.9    0.3   25.8  2.57 128.5   28.0  2232    44   101   0.58 00:40:50    
  8.1  63.9    0.1   27.9  2.46 122.8   25.0  3199    51   101   0.58 00:41:00    
  8.1  63.5    0.1   28.3  2.46 123.2   24.5  1496    57   101   0.58 00:41:10    
  7.0  65.1    0.1   27.7  2.48 124.2   25.5  3657    67   101   0.58 00:41:20    
  7.1  64.6    0.1   28.2  2.45 122.4   24.8  2106    39   101   0.58 00:41:30    
  7.3  64.2    0.1   28.3  2.45 122.6   24.6  1784    32   101   0.58 00:41:40    
  7.2  65.0    0.1   27.7  2.45 122.3   25.0  3393    47   101   0.58 00:41:50    
  7.7  63.7    0.1   28.5  2.44 122.0   24.1  1564    28   101   0.58 00:42:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  7.6  64.1    0.1   28.1  2.48 124.1   25.2  3273    69   101   0.58 00:42:10    
  7.5  63.4    0.1   29.0  2.38 118.8   23.2  2224    33   101   0.58 00:42:20    
 24.1  48.1    0.1   27.8  2.30 114.9   24.0  1644    23   101   0.58 00:42:30    
  7.0  64.7    0.1   28.1  2.48 123.8   25.4  4115    56   101   0.58 00:42:40    
  7.8  62.9    0.1   29.3  2.45 122.6   23.2  1330    19   101   0.58 00:42:50    
  7.5  64.8    0.1   27.6  2.44 122.0   25.6  3309    48   101   0.58 00:43:00    
  9.3  62.8    0.2   27.7  2.50 124.8   25.1  2105    89   101   0.58 00:43:10    
  8.5  63.5    0.2   27.8  2.47 123.6   24.8  1988   110   101   0.58 00:43:20    
 14.1  61.2    0.6   24.1  2.53 126.3   28.6  4818    93   101   0.58 00:43:30    
 12.5  61.0    0.3   26.2  2.49 124.5   26.5  2328    30   101   0.58 00:43:40    
  7.4  64.3    0.1   28.2  2.44 121.8   24.6  2747    46   101   0.58 00:43:50    
  7.5  64.0    0.1   28.4  2.48 123.8   24.9  2693    51   101   0.58 00:44:00    
  7.8  63.9    0.1   28.3  2.43 121.5   23.8  1501    58   101   0.58 00:44:10    
  7.2  64.7    0.1   28.0  2.48 124.2   25.3  3984    74   101   0.58 00:44:20    
  7.1  63.8    0.1   29.0  2.44 121.9   24.2  1448    21   101   0.58 00:44:30    
  7.4  64.2    0.1   28.4  2.44 122.1   24.4  2882    39   101   0.58 00:44:40    
  7.2  62.6    0.3   29.9  2.32 116.2   22.0  3442    37   101   0.58 00:44:50    
  7.7  63.5    0.1   28.7  2.46 122.8   24.1  1655    28   101   0.58 00:45:00    
  7.5  64.9    0.2   27.5  2.50 125.1   26.1  3936    81   101   0.58 00:45:10    
  7.4  63.9    0.1   28.6  2.46 123.2   24.3  1808   101   101   0.58 00:45:20    
