
System configuration: lcpu=12 mem=6144MB ent=2.00

   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  4   1   0     806861      14363  1056   361     0     0   512    511  1116  69038  4354 39 27 34  0  1.88  94.1 00:00:10
  4   0   0     821334      20840   563   465     0     0   451    450  1775 138621  6738 53 23 24  0  2.34 116.9 00:00:20
  3   0   0     811234      33752   512   480     0     0     0      0  2093 138120  4965 45 23 32  0  2.05 102.4 00:00:30
  1   0   0     811419      33852   394   122     0     0     0      0  1155  24428  2527 26  7 67  0  1.05  52.5 00:00:40
  2   0   0     813631      29921   184    37     0     0     0      0  2087  20589  4505 25  6 69  0  0.99  49.4 00:00:50
  1   0   0     819138      19797   617    20     0     0     0      0   465  16266  1595  8  3 89  0  0.34  17.2 00:01:00
  2   1   0     817584       6778  4069    57     0     0  2295   2289  1706  14118  3954  7  6 86  1  0.42  20.8 00:01:10
  1   1   0     804849      19325    11   208     0     0    74     74  1068   4680  2308  2  4 95  0  0.20   9.8 00:01:20
  1   1   0     804847      14111  2466    93     0     0     0      0  1392   8074  3314 15  4 80  1  0.64  32.1 00:01:30
  1   1   0     804847      13793     0    32     0     0     0      0  1560   4169  3508  1  3 96  0  0.17   8.7 00:01:40
  0   0   0     804846      13486     0    29     0     0     0      0   496   3988  1334  1  2 97  0  0.10   5.1 00:01:50
  1   0   0     810400      42715  2302    75     0     0     0      0  1588   8665  3613 12  5 82  1  0.56  28.0 00:02:00
  1   1   0     809816      44868  2335    52     0     0     0      0  2215   9317  4740 12  6 81  1  0.61  30.5 00:02:10
  1   0   0     809853      43122  1139    92     0     0     0      0   999   7784  1783  7  4 88  1  0.37  18.5 00:02:20
  1   0   0     804869      46152  1933   226     0     0     0      0  2175   6657  4835 12  5 82  1  0.59  29.4 00:02:30
  1   0   0     804869      45938     0    39     0     0     0      0   300   4152   931  1  1 98  0  0.09   4.4 00:02:40
  1   0   0     804869      45952     0    21     0     0     0      0   918   4047  2070  1  2 97  0  0.13   6.3 00:02:50
  3   0   0     806946      43368   145    32     0     0     0      0  1316   5932  3002  2  3 95  0  0.20  10.0 00:03:00
  1   0   0     804834      45180     2    43     0     0     0      0   293   4991   905  1  2 97  0  0.10   5.1 00:03:10
  1   1   0     804868      43754     0   186     0     0     0      0  2137   3999  4298  1  5 94  0  0.22  11.1 00:03:20
   kthr            memory                         page                       faults                 cpu             time  
----------- --------------------- ------------------------------------ ------------------ ----------------------- --------
  r   b   p        avm        fre    fi    fo    pi    po    fr     sr    in     sy    cs us sy id wa    pc    ec hr mi se
  2   0   0     804868      42748     2   133     0     0     0      0   644   3596  1493  1  2 97  0  0.10   5.0 00:03:30
  1   0   0     804852      42642     8    63     0     0     0      0  1123   4139  2628  1  3 96  0  0.14   7.0 00:03:40
  2   0   0     804868      42970     0    66     0     0     0      0  1446   3916  3260  1  3 96  0  0.16   8.2 00:03:50
