
System configuration: type=Shared mode=Uncapped smt=4 lcpu=8 mem=8192MB psize=48 ent=1.00 

%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
 18.2  11.6    0.0   70.2  0.45  44.8    7.6   617    19   101   0.58 00:00:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   328     1   101   0.56 00:00:20    
  1.9   1.4    0.0   96.7  0.06   5.6    1.9   382     1   101   0.57 00:00:30    
  2.0   0.6    0.0   97.4  0.05   4.6    1.6   325     1   101   0.56 00:00:40    
  1.9   0.7    0.0   97.4  0.04   4.5    1.7   324     1   101   0.56 00:00:50    
  2.0   0.9    0.0   97.2  0.05   4.9    1.6   322     3   101   0.56 00:01:00    
  2.7   1.3    0.0   95.9  0.07   6.9    2.0   310     2   101   0.57 00:01:10    
  2.0   0.8    0.0   97.2  0.05   4.8    1.7   320     1   101   0.57 00:01:20    
  1.9   1.3    0.0   96.9  0.05   5.4    1.6   321     1   101   0.57 00:01:30    
  2.0   0.7    0.0   97.4  0.05   4.6    1.6   315     1   101   0.57 00:01:40    
  1.9   0.6    0.0   97.6  0.04   4.3    1.6   313     1   101   0.56 00:01:50    
  2.7   1.4    0.0   95.9  0.07   6.9    1.8   309     3   101   0.57 00:02:00    
  1.9   0.9    0.0   97.2  0.05   4.9    1.6   312     2   101   0.56 00:02:10    
  2.0   0.7    0.0   97.4  0.05   4.6    1.6   308     2   101   0.56 00:02:20    
  1.9   1.2    0.0   96.9  0.05   5.3    1.7   322     2   101   0.57 00:02:30    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   310     0   101   0.56 00:02:40    
  1.9   0.7    0.0   97.4  0.05   4.6    1.6   311     1   101   0.56 00:02:50    
  2.8   1.5    0.0   95.6  0.07   7.3    1.9   306     5   101   0.57 00:03:00    
  2.1   0.6    0.0   97.3  0.05   4.7    1.8   304     2   101   0.56 00:03:10    
  1.9   0.7    0.0   97.3  0.05   4.7    1.7   314     3   101   0.56 00:03:20    
  1.9   1.5    0.0   96.6  0.06   5.8    1.7   315     2   101   0.57 00:03:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.1   0.8    0.0   97.1  0.05   5.0    1.6   302     1   101   0.56 00:03:40    
  1.9   0.6    0.0   97.5  0.04   4.5    1.6   307     1   101   0.56 00:03:50    
  2.5   1.3    0.0   96.1  0.06   6.4    1.9   303     2   101   0.57 00:04:00    
  2.1   1.0    0.0   96.9  0.05   5.5    1.8   295     2   101   0.57 00:04:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   308     0   101   0.56 00:04:20    
  1.9   1.2    0.0   96.9  0.05   5.4    1.7   321     1   101   0.56 00:04:30    
  2.0   0.7    0.0   97.3  0.05   4.7    1.6   308     1   101   0.56 00:04:40    
  2.0   0.9    0.0   97.0  0.05   5.1    1.6   312     1   101   0.57 00:04:50    
  2.4   1.0    0.0   96.5  0.06   5.8    1.7   308     2   101   0.56 00:05:00    
  2.3   1.4    0.0   96.3  0.06   6.4    2.0   337     3   101   0.57 00:05:10    
