
System configuration: type=Shared mode=Uncapped smt=4 lcpu=8 mem=8192MB psize=48 ent=1.00 

%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
  2.0   0.6    0.0   97.4  0.04   4.5    1.5   307     1   101   0.56 00:17:00    
  2.8   2.1    0.0   95.1  0.08   7.9    2.1   345     1   101   0.57 00:17:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.7   308     1   101   0.56 00:17:20    
  2.0   0.7    0.0   97.4  0.05   4.6    1.5   312     1   101   0.56 00:17:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.0   0.6    0.0   97.4  0.05   4.6    1.6   316     0   101   0.56 00:17:40    
  1.9   0.7    0.0   97.5  0.04   4.5    1.6   312     1   101   0.56 00:17:50    
  1.9   0.7    0.0   97.5  0.04   4.4    1.6   305     2   101   0.56 00:18:00    
  3.1   2.1    0.0   94.9  0.08   8.4    2.1   357     4   101   0.57 00:18:10    
  1.9   0.6    0.0   97.6  0.04   4.3    1.6   309     0   101   0.56 00:18:20    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   314     0   101   0.56 00:18:30    
  2.2   0.9    0.0   96.9  0.05   5.3    1.8   309     1   101   0.57 00:18:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   307     1   101   0.56 00:18:50    
  2.0   0.6    0.0   97.4  0.05   4.5    1.5   316     1   101   0.56 00:19:00    
  2.7   2.1    0.0   95.2  0.08   7.7    2.0   315     1   101   0.57 00:19:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   316     0   101   0.56 00:19:20    
  2.5   1.2    0.0   96.3  0.06   6.2    1.7   308     1   101   0.57 00:19:30    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   313     0   101   0.56 00:19:40    
  1.9   0.7    0.0   97.4  0.05   4.6    1.6   311     1   101   0.56 00:19:50    
  2.5   0.8    0.0   96.7  0.06   5.7    1.8   311     1   101   0.57 00:20:00    
  3.9   2.1    0.0   94.0  0.09   8.8    2.5   366     2   101   0.57 00:20:10    
  1.9   0.7    0.0   97.5  0.04   4.5    1.6   312     1   101   0.56 00:20:20    
  1.9   0.7    0.0   97.4  0.05   4.5    1.5   320     1   101   0.56 00:20:30    
  1.9   0.6    0.0   97.4  0.04   4.5    1.6   316     1   101   0.56 00:20:40    
  1.8   0.7    0.0   97.5  0.04   4.4    1.7   346     1   101   0.56 00:20:50    
  2.0   0.9    0.0   97.2  0.05   4.9    1.5   316     1   101   0.57 00:21:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.8   2.1    0.0   95.1  0.08   8.1    2.1   315     3   101   0.57 00:21:10    
  1.9   0.6    0.0   97.6  0.04   4.3    1.6   314     0   101   0.56 00:21:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   321     1   101   0.56 00:21:30    
  2.0   0.8    0.0   97.3  0.05   4.8    1.7   322     0   101   0.57 00:21:40    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   313     0   101   0.56 00:21:50    
  1.9   0.6    0.0   97.4  0.04   4.5    1.6   316     1   101   0.56 00:22:00    
  2.9   2.0    0.0   95.1  0.08   7.8    2.0   325     2   101   0.57 00:22:10    
  1.8   0.6    0.0   97.5  0.04   4.4    1.6   320     1   101   0.56 00:22:20    
  1.9   0.7    0.0   97.4  0.04   4.5    1.7   328     0   101   0.56 00:22:30    
  2.0   0.6    0.0   97.5  0.04   4.4    1.6   324     0   101   0.56 00:22:40    
  2.0   0.6    0.0   97.4  0.05   4.5    1.7   323     2   101   0.56 00:22:50    
  1.7   0.7    0.0   97.6  0.04   4.3    1.5   325     0   101   0.56 00:23:00    
  3.1   2.0    0.0   94.8  0.08   8.2    2.3   359     1   101   0.57 00:23:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   312     1   101   0.56 00:23:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   317     0   101   0.56 00:23:30    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   319     1   101   0.56 00:23:40    
  2.0   0.8    0.0   97.2  0.05   4.9    1.7   311     1   101   0.56 00:23:50    
  2.6   1.2    0.0   96.2  0.06   6.5    1.9   311     1   101   0.57 00:24:00    
  2.1   1.4    0.0   96.5  0.06   5.9    1.8   320     1   101   0.57 00:24:10    
  1.8   0.7    0.0   97.6  0.04   4.3    1.6   311     1   101   0.56 00:24:20    
  1.9   0.7    0.0   97.4  0.04   4.5    1.6   317     1   101   0.56 00:24:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.0   0.6    0.0   97.4  0.05   4.6    1.7   313     1   101   0.56 00:24:40    
  1.9   0.6    0.0   97.4  0.04   4.5    1.7   315     0   101   0.56 00:24:50    
  2.4   1.0    0.0   96.6  0.06   5.7    1.7   320     1   101   0.57 00:25:00    
  2.4   1.9    0.0   95.7  0.07   7.1    2.0   350     2   101   0.57 00:25:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.7   313     1   101   0.56 00:25:20    
  1.9   0.7    0.0   97.5  0.04   4.5    1.6   321     0   101   0.56 00:25:30    
  2.0   0.8    0.0   97.3  0.05   4.8    1.6   321     0   101   0.57 00:25:40    
  1.8   0.6    0.0   97.5  0.04   4.3    1.6   312     0   101   0.56 00:25:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   314     1   101   0.56 00:26:00    
  3.0   2.2    0.0   94.8  0.08   8.1    2.2   340     3   101   0.57 00:26:10    
  1.8   0.7    0.0   97.6  0.04   4.3    1.5   313     1   101   0.56 00:26:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   314     1   101   0.56 00:26:30    
  2.0   0.6    0.0   97.5  0.04   4.4    1.6   314     1   101   0.56 00:26:40    
  1.9   0.6    0.0   97.5  0.04   4.3    1.7   312     0   101   0.57 00:26:50    
  1.8   0.7    0.0   97.5  0.04   4.4    1.5   312     1   101   0.56 00:27:00    
  2.9   2.1    0.0   95.0  0.08   8.0    2.1   356     2   101   0.57 00:27:10    
  1.9   0.6    0.0   97.6  0.04   4.3    1.7   308     0   101   0.56 00:27:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   313     1   101   0.56 00:27:30    
  1.8   0.7    0.0   97.5  0.04   4.4    1.5   317     1   101   0.56 00:27:40    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   305     1   101   0.56 00:27:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   310     2   101   0.56 00:28:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  3.1   2.1    0.0   94.8  0.08   8.3    2.1   310     2   101   0.57 00:28:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   307     1   101   0.56 00:28:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   311     0   101   0.56 00:28:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   307     1   101   0.56 00:28:40    
  1.9   0.6    0.0   97.4  0.04   4.5    1.7   305     1   101   0.56 00:28:50    
  2.6   1.4    0.0   96.0  0.07   6.6    1.7   309     1   101   0.57 00:29:00    
  2.0   1.4    0.0   96.6  0.06   5.7    1.8   307     1   101   0.57 00:29:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   302     0   101   0.56 00:29:20    
  1.9   0.6    0.0   97.4  0.04   4.5    1.5   315     1   101   0.56 00:29:30    
  1.9   0.7    0.0   97.3  0.05   4.6    1.6   315     0   101   0.56 00:29:40    
  2.0   0.7    0.0   97.3  0.05   4.7    1.7   313     0   101   0.57 00:29:50    
  2.5   0.8    0.0   96.7  0.05   5.5    1.8   316     2   101   0.57 00:30:00    
  4.1   2.2    0.0   93.7  0.09   9.3    2.5   359     2   101   0.57 00:30:10    
  1.8   0.7    0.0   97.5  0.04   4.3    1.6   302     0   101   0.56 00:30:20    
  1.8   0.6    0.0   97.5  0.04   4.4    1.6   307     0   101   0.57 00:30:30    
  2.0   0.6    0.0   97.4  0.04   4.4    1.6   304     0   101   0.56 00:30:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   301     1   101   0.57 00:30:50    
  1.7   0.7    0.0   97.6  0.04   4.3    1.5   307     0   101   0.56 00:31:00    
  2.8   2.0    0.0   95.2  0.08   8.0    2.0   303     1   101   0.57 00:31:10    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   299     1   101   0.56 00:31:20    
  1.9   0.7    0.0   97.4  0.04   4.5    1.5   308     0   101   0.57 00:31:30    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   309     0   101   0.57 00:31:40    
  1.9   0.6    0.0   97.5  0.04   4.3    1.6   301     0   101   0.56 00:31:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   303     0   101   0.56 00:32:00    
  2.9   2.1    0.0   95.1  0.08   8.1    2.1   307     2   101   0.57 00:32:10    
  1.7   0.6    0.0   97.6  0.04   4.3    1.6   304     0   101   0.56 00:32:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   308     0   101   0.57 00:32:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   308     1   101   0.56 00:32:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   311     0   101   0.57 00:32:50    
  2.6   1.4    0.0   96.1  0.07   6.6    1.8   307     2   101   0.57 00:33:00    
  2.3   1.4    0.0   96.4  0.06   6.2    1.8   314     1   101   0.57 00:33:10    
  1.9   0.6    0.0   97.5  0.04   4.3    1.7   317     1   101   0.56 00:33:20    
  1.9   0.7    0.0   97.4  0.04   4.5    1.5   316     0   101   0.56 00:33:30    
  2.1   1.0    0.0   96.9  0.05   5.2    1.8   311     0   101   0.57 00:33:40    
  1.9   0.6    0.0   97.5  0.04   4.4    1.5   302     1   101   0.56 00:33:50    
  2.7   1.3    0.0   96.0  0.07   6.5    1.8   301     2   101   0.57 00:34:00    
  2.0   1.3    0.0   96.7  0.06   5.8    1.7   310     0   101   0.57 00:34:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.5   307     0   101   0.56 00:34:20    
  2.3   1.2    0.0   96.4  0.06   5.8    1.7   303     1   101   0.57 00:34:30    
  2.1   0.6    0.0   97.3  0.05   4.6    1.6   303     0   101   0.57 00:34:40    
  1.9   0.6    0.0   97.4  0.05   4.6    1.7   304     0   101   0.57 00:34:50    
  1.8   0.7    0.0   97.4  0.04   4.5    1.5   312     0   101   0.56 00:35:00    
%user  %sys  %wait  %idle physc %entc  lbusy  vcsw phint  %nsp  %utcyc  Time  
----- ----- ------ ------ ----- ----- ------ ----- ----- -----  ------ --------
  2.9   2.0    0.0   95.1  0.08   7.9    2.1   333     1   101   0.57 00:35:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.7   335     0   101   0.56 00:35:20    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   308     0   101   0.57 00:35:30    
  1.9   0.7    0.0   97.4  0.04   4.5    1.5   316     0   101   0.56 00:35:40    
  1.9   0.6    0.0   97.4  0.04   4.4    1.6   304     0   101   0.56 00:35:50    
  2.1   0.8    0.0   97.2  0.05   5.0    1.7   307     1   101   0.56 00:36:00    
  2.7   2.1    0.0   95.2  0.08   7.9    2.2   350     2   101   0.57 00:36:10    
  1.8   0.7    0.0   97.5  0.04   4.4    1.6   301     1   101   0.56 00:36:20    
  1.9   0.6    0.0   97.5  0.04   4.4    1.7   307     0   101   0.56 00:36:30    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   305     0   101   0.57 00:36:40    
  1.9   0.7    0.0   97.5  0.04   4.4    1.7   303     0   101   0.57 00:36:50    
  1.8   0.7    0.0   97.6  0.04   4.2    1.5   304     0   101   0.56 00:37:00    
  2.9   2.0    0.0   95.1  0.08   8.0    2.0   306     1   101   0.57 00:37:10    
  1.9   0.5    0.0   97.6  0.04   4.3    1.6   303     0   101   0.57 00:37:20    
  1.8   0.7    0.0   97.5  0.04   4.4    1.4   306     0   101   0.57 00:37:30    
  1.9   0.7    0.0   97.4  0.05   4.5    1.6   308     0   101   0.56 00:37:40    
  1.9   0.6    0.0   97.6  0.04   4.2    1.6   302     1   101   0.56 00:37:50    
  1.9   0.6    0.0   97.5  0.04   4.4    1.6   310     2   101   0.56 00:38:00    
  2.9   2.1    0.0   95.0  0.08   7.9    2.0   305     2   101   0.57 00:38:10    
